净值日期,累计净值
2014-12-11,1.0
2014-12-12,1.0
2014-12-15,1.0
2014-12-16,1.0
2014-12-17,1.0
2014-12-18,1.0
2014-12-19,1.0
2014-12-22,0.987
2014-12-23,0.973
2014-12-24,0.986
2014-12-25,0.996
2014-12-26,1.008
2014-12-29,0.996
2014-12-30,0.959
2014-12-31,0.958
2015-01-05,0.968
2015-01-06,1.011
2015-01-07,1.002
2015-01-08,1.008
2015-01-09,1.009
2015-01-12,1.025
2015-01-13,1.043
2015-01-14,1.032
2015-01-15,1.039
2015-01-16,1.087
2015-01-19,1.071
2015-01-20,1.113
2015-01-21,1.132
2015-01-22,1.132
2015-01-23,1.105
2015-01-26,1.141
2015-01-27,1.137
2015-01-28,1.132
2015-01-29,1.124
2015-01-30,1.112
2015-02-02,1.119
2015-02-03,1.15
2015-02-04,1.149
2015-02-05,1.176
2015-02-06,1.157
2015-02-09,1.141
2015-02-10,1.17
2015-02-11,1.196
2015-02-12,1.207
2015-02-13,1.244
2015-02-16,1.314
2015-02-17,1.316
2015-02-25,1.272
2015-02-26,1.283
2015-02-27,1.313
2015-03-02,1.335
2015-03-03,1.304
2015-03-04,1.341
2015-03-05,1.337
2015-03-06,1.296
2015-03-09,1.321
2015-03-10,1.351
2015-03-11,1.347
2015-03-12,1.341
2015-03-13,1.365
2015-03-16,1.425
2015-03-17,1.424
2015-03-18,1.46
2015-03-19,1.457
2015-03-20,1.482
2015-03-23,1.534
2015-03-24,1.569
2015-03-25,1.566
2015-03-26,1.519
2015-03-27,1.531
2015-03-30,1.523
2015-03-31,1.533
2015-04-01,1.556
2015-04-02,1.571
2015-04-03,1.581
2015-04-07,1.593
2015-04-08,1.563
2015-04-09,1.557
2015-04-10,1.58
2015-04-13,1.58
2015-04-14,1.569
2015-04-15,1.524
2015-04-16,1.533
2015-04-17,1.537
2015-04-20,1.521
2015-04-21,1.568
2015-04-22,1.603
2015-04-23,1.634
2015-04-24,1.653
2015-04-27,1.655
2015-04-28,1.622
2015-04-29,1.674
2015-04-30,1.695
2015-05-04,1.67
2015-05-05,1.633
2015-05-06,1.645
2015-05-07,1.634
2015-05-08,1.691
2015-05-11,1.755
2015-05-12,1.802
2015-05-13,1.817
2015-05-14,1.782
2015-05-15,1.79
2015-05-18,1.82
2015-05-19,1.838
2015-05-20,1.867
2015-05-21,1.891
2015-05-22,1.9
2015-05-25,1.897
2015-05-26,1.953
2015-05-27,1.935
2015-05-28,1.849
2015-05-29,1.876
2015-06-01,1.943
2015-06-02,2.017
2015-06-03,2.038
2015-06-04,2.026
2015-06-05,2.001
2015-06-08,1.96
2015-06-09,1.961
2015-06-10,2.015
2015-06-11,2.015
2015-06-12,2.042
2015-06-15,1.975
2015-06-16,1.922
2015-06-17,1.968
2015-06-18,1.877
2015-06-19,1.813
2015-06-23,1.813
2015-06-24,1.811
2015-06-25,1.729
2015-06-26,1.618
2015-06-29,1.53
2015-06-30,1.593
2015-07-01,1.54
2015-07-02,1.494
2015-07-03,1.465
2015-07-06,1.438
2015-07-07,1.371
2015-07-08,1.348
2015-07-09,1.385
2015-07-10,1.423
2015-07-13,1.483
2015-07-14,1.495
2015-07-15,1.436
2015-07-16,1.449
2015-07-17,1.508
2015-07-20,1.53
2015-07-21,1.537
2015-07-22,1.547
2015-07-23,1.587
2015-07-24,1.558
2015-07-27,1.479
2015-07-28,1.441
2015-07-29,1.494
2015-07-30,1.462
2015-07-31,1.45
2015-08-03,1.403
2015-08-04,1.458
2015-08-05,1.432
2015-08-06,1.42
2015-08-07,1.461
2015-08-10,1.512
2015-08-11,1.518
2015-08-12,1.498
2015-08-13,1.528
2015-08-14,1.52
2015-08-17,1.516
2015-08-18,1.443
2015-08-19,1.468
2015-08-20,1.443
2015-08-21,1.381
2015-08-24,1.304
2015-08-25,1.235
2015-08-26,1.2
2015-08-27,1.236
2015-08-28,1.278
2015-08-31,1.26
2015-09-01,1.228
2015-09-02,1.22
2015-09-07,1.232
2015-09-08,1.27
2015-09-09,1.292
2015-09-10,1.282
2015-09-11,1.293
2015-09-14,1.242
2015-09-15,1.201
2015-09-16,1.253
2015-09-17,1.242
2015-09-18,1.258
2015-09-21,1.297
2015-09-22,1.298
2015-09-23,1.294
2015-09-24,1.308
2015-09-25,1.27
2015-09-28,1.303
2015-09-29,1.292
2015-09-30,1.286
2015-10-08,1.32
2015-10-09,1.328
2015-10-12,1.362
2015-10-13,1.378
2015-10-14,1.364
2015-10-15,1.401
2015-10-16,1.428
2015-10-19,1.426
2015-10-20,1.456
2015-10-21,1.39
2015-10-22,1.423
2015-10-23,1.454
2015-10-26,1.45
2015-10-27,1.468
2015-10-28,1.438
2015-10-29,1.438
2015-10-30,1.443
2015-11-02,1.427
2015-11-03,1.427
2015-11-04,1.476
2015-11-05,1.472
2015-11-06,1.506
2015-11-09,1.526
2015-11-10,1.536
2015-11-11,1.551
2015-11-12,1.538
2015-11-13,1.522
2015-11-16,1.55
2015-11-17,1.534
2015-11-18,1.515
2015-11-19,1.551
2015-11-20,1.556
2015-11-23,1.556
2015-11-24,1.567
2015-11-25,1.589
2015-11-26,1.571
2015-11-27,1.528
2015-11-30,1.529
2015-12-01,1.526
2015-12-02,1.52
2015-12-03,1.541
2015-12-04,1.537
2015-12-07,1.553
2015-12-08,1.542
2015-12-09,1.541
2015-12-10,1.547
2015-12-11,1.541
2015-12-14,1.55
2015-12-15,1.557
2015-12-16,1.559
2015-12-17,1.573
2015-12-18,1.568
2015-12-21,1.573
2015-12-22,1.577
2015-12-23,1.56
2015-12-24,1.563
2015-12-25,1.562
2015-12-28,1.549
2015-12-29,1.55
2015-12-30,1.555
2015-12-31,1.539
2016-01-04,1.483
2016-01-05,1.466
2016-01-06,1.478
2016-01-07,1.426
2016-01-08,1.424
2016-01-11,1.388
2016-01-12,1.398
2016-01-13,1.381
2016-01-14,1.406
2016-01-15,1.388
2016-01-18,1.4
2016-01-19,1.415
2016-01-20,1.404
2016-01-21,1.38
2016-01-22,1.389
2016-01-25,1.393
2016-01-26,1.352
2016-01-27,1.352
2016-01-28,1.331
2016-01-29,1.35
2016-02-01,1.348
2016-02-02,1.366
2016-02-03,1.37
2016-02-04,1.379
2016-02-05,1.372
2016-02-15,1.373
2016-02-16,1.395
2016-02-17,1.398
2016-02-18,1.395
2016-02-19,1.398
2016-02-22,1.406
2016-02-23,1.396
2016-02-24,1.394
2016-02-25,1.352
2016-02-26,1.347
2016-02-29,1.316
2016-03-01,1.325
2016-03-02,1.345
2016-03-03,1.346
2016-03-04,1.329
2016-03-07,1.338
2016-03-08,1.346
2016-03-09,1.339
2016-03-10,1.33
2016-03-11,1.331
2016-03-14,1.35
2016-03-15,1.346
2016-03-16,1.342
2016-03-17,1.363
2016-03-18,1.384
2016-03-21,1.396
2016-03-22,1.394
2016-03-23,1.401
2016-03-24,1.393
2016-03-25,1.395
2016-03-28,1.39
2016-03-29,1.378
2016-03-30,1.397
2016-03-31,1.398
2016-04-01,1.397
2016-04-05,1.412
2016-04-06,1.413
2016-04-07,1.403
2016-04-08,1.399
2016-04-11,1.409
2016-04-12,1.409
2016-04-13,1.414
2016-04-14,1.421
2016-04-15,1.417
2016-04-18,1.408
2016-04-19,1.408
2016-04-20,1.383
2016-04-21,1.372
2016-04-22,1.379
2016-04-25,1.375
2016-04-26,1.384
2016-04-27,1.382
2016-04-28,1.382
2016-04-29,1.381
2016-05-03,1.398
2016-05-04,1.397
2016-05-05,1.402
2016-05-06,1.383
2016-05-09,1.367
2016-05-10,1.366
2016-05-11,1.361
2016-05-12,1.36
2016-05-13,1.357
2016-05-16,1.364
2016-05-17,1.367
2016-05-18,1.356
2016-05-19,1.361
2016-05-20,1.366
2016-05-23,1.372
2016-05-24,1.368
2016-05-25,1.367
2016-05-26,1.37
2016-05-27,1.368
2016-05-30,1.366
2016-05-31,1.388
2016-06-01,1.39
2016-06-02,1.393
2016-06-03,1.409
2016-06-06,1.408
2016-06-07,1.406
2016-06-08,1.401
2016-06-13,1.369
2016-06-14,1.366
2016-06-15,1.377
2016-06-16,1.371
2016-06-17,1.374
2016-06-20,1.374
2016-06-21,1.372
2016-06-22,1.378
2016-06-23,1.376
2016-06-24,1.371
2016-06-27,1.382
2016-06-28,1.393
2016-06-29,1.391
2016-06-30,1.399
2016-07-01,1.394
2016-07-04,1.401
2016-07-05,1.401
2016-07-06,1.405
2016-07-07,1.401
2016-07-08,1.402
2016-07-11,1.4
2016-07-12,1.406
2016-07-13,1.417
2016-07-14,1.418
2016-07-15,1.415
2016-07-18,1.412
2016-07-19,1.415
2016-07-20,1.417
2016-07-21,1.417
2016-07-22,1.416
2016-07-25,1.418
2016-07-26,1.423
2016-07-27,1.402
2016-07-28,1.397
2016-07-29,1.393
2016-08-01,1.384
2016-08-02,1.387
2016-08-03,1.387
2016-08-04,1.391
2016-08-05,1.388
2016-08-08,1.395
2016-08-09,1.4
2016-08-10,1.399
2016-08-11,1.394
2016-08-12,1.398
2016-08-15,1.413
2016-08-16,1.414
2016-08-17,1.418
2016-08-18,1.417
2016-08-19,1.419
2016-08-22,1.411
2016-08-23,1.409
2016-08-24,1.41
2016-08-25,1.406
2016-08-26,1.409
2016-08-29,1.41
2016-08-30,1.409
2016-08-31,1.409
2016-09-01,1.407
2016-09-02,1.406
2016-09-05,1.406
2016-09-06,1.414
2016-09-07,1.41
2016-09-08,1.411
2016-09-09,1.406
2016-09-12,1.391
2016-09-13,1.393
2016-09-14,1.393
2016-09-19,1.397
2016-09-20,1.395
2016-09-21,1.396
2016-09-22,1.398
2016-09-23,1.395
2016-09-26,1.385
2016-09-27,1.389
2016-09-28,1.386
2016-09-29,1.387
2016-09-30,1.389
2016-10-10,1.4
2016-10-11,1.399
2016-10-12,1.399
2016-10-13,1.398
2016-10-14,1.394
2016-10-17,1.39
2016-10-18,1.396
2016-10-19,1.396
2016-10-20,1.396
2016-10-21,1.393
2016-10-24,1.396
2016-10-25,1.396
2016-10-26,1.394
2016-10-27,1.394
2016-10-28,1.391
2016-10-31,1.39
2016-11-01,1.393
2016-11-02,1.39
2016-11-03,1.392
2016-11-04,1.391
2016-11-07,1.387
2016-11-08,1.392
2016-11-09,1.386
2016-11-10,1.391
2016-11-11,1.392
2016-11-14,1.397
2016-11-15,1.399
2016-11-16,1.402
2016-11-17,1.397
2016-11-18,1.395
2016-11-21,1.395
2016-11-22,1.401
2016-11-23,1.397
2016-11-24,1.395
2016-11-25,1.398
2016-11-28,1.397
2016-11-29,1.396
2016-11-30,1.399
2016-12-01,1.4
2016-12-02,1.392
2016-12-05,1.387
2016-12-06,1.383
2016-12-07,1.387
2016-12-08,1.382
2016-12-09,1.379
2016-12-12,1.354
2016-12-13,1.354
2016-12-14,1.349
2016-12-15,1.351
2016-12-16,1.357
2016-12-19,1.355
2016-12-20,1.353
2016-12-21,1.355
2016-12-22,1.353
2016-12-23,1.347
2016-12-26,1.346
2016-12-27,1.345
2016-12-28,1.344
2016-12-29,1.343
2016-12-30,1.344
2016-12-31,1.344
2017-01-03,1.345
2017-01-04,1.351
2017-01-05,1.35
2017-01-06,1.345
