date,price,std,mid band,upper band,lower band,signals,cumsum,coordinates
2015-01-06,1.168,0.06839457888643385,1.03935,1.1761391577728677,0.9025608422271323,0,0,
2015-01-07,1.169,0.07352450361327807,1.0478,1.1948490072265563,0.900750992773444,0,0,
2015-01-08,1.145,0.07568040488931409,1.05505,1.2064108097786281,0.9036891902213718,0,0,
2015-01-09,1.1340000000000001,0.07647763691020018,1.06175,1.2147052738204003,0.9087947261795997,0,0,
2015-01-12,1.117,0.07602525549897352,1.06755,1.219600510997947,0.9154994890020529,0,0,
2015-01-13,1.115,0.07504025235621346,1.0732499999999998,1.2233305047124268,0.9231694952875729,0,0,
2015-01-14,1.122,0.07377569133243644,1.0792999999999997,1.2268513826648726,0.9317486173351268,0,0,
2015-01-15,1.165,0.07402764419636186,1.0872499999999996,1.2353052883927234,0.9391947116072759,0,0,
2015-01-16,1.172,0.07481514060107006,1.0945999999999998,1.24423028120214,0.9449697187978596,0,0,
2015-01-19,1.083,0.07214101687521089,1.0982999999999996,1.2425820337504214,0.9540179662495778,0,0,
2015-01-20,1.122,0.06928452018194317,1.1038499999999998,1.2424190403638862,0.9652809596361134,0,0,
2015-01-21,1.179,0.06640424447435958,1.1129499999999997,1.2457584889487188,0.9801415110512806,0,0,
2015-01-22,1.193,0.06326843396862368,1.1224999999999998,1.2490368679372472,0.9959631320627524,0,0,
2015-01-23,1.192,0.053397097299384966,1.1337499999999998,1.2405441945987699,1.0269558054012298,0,0,
2015-01-26,1.199,0.0443644001424564,1.1439,1.2326288002849126,1.0551711997150872,0,0,
2015-01-27,1.166,0.03795492478966936,1.14995,1.2258598495793387,1.0740401504206614,0,0,
2015-01-28,1.143,0.03521255009525026,1.1526500000000002,1.2230751001905007,1.0822248998094997,0,0,
2015-01-29,1.133,0.03279024245107048,1.1546,1.220180484902141,1.0890195150978592,0,0,
2015-01-30,1.138,0.03275181794873916,1.1529500000000001,1.2184536358974785,1.0874463641025218,0,0,
2015-02-02,1.117,0.03136273350063037,1.1486000000000003,1.211325467001261,1.0858745329987396,0,0,
2015-02-03,1.124,0.031473296952378764,1.1464000000000003,1.2093465939047578,1.0834534060952428,0,0,
2015-02-04,1.112,0.031896997053839,1.1435500000000003,1.2073439941076782,1.0797560058923223,0,0,
2015-02-05,1.099,0.03340954008095642,1.1412500000000003,1.2080690801619132,1.0744309198380875,0,0,
2015-02-06,1.065,0.03750873582457656,1.1378000000000004,1.2128174716491535,1.0627825283508472,0,0,
2015-02-09,1.058,0.0413537690002531,1.1348500000000004,1.2175575380005066,1.0521424619994941,0,0,
2015-02-10,1.078,0.04308009675989694,1.1330000000000005,1.2191601935197944,1.0468398064802065,0,0,
2015-02-11,1.082,0.0445220229360231,1.1310000000000004,1.2200440458720467,1.0419559541279542,0,0,
2015-02-12,1.081,0.04510409014012365,1.1268000000000005,1.2170081802802477,1.0365918197197532,0,0,
2015-02-13,1.111,0.043934011522066045,1.1237500000000005,1.2116180230441325,1.0358819769558685,0,0,
2015-02-16,1.105,0.04312805290490634,1.1248500000000006,1.2111061058098131,1.038593894190188,0,0,
2015-02-17,1.126,0.04312341530269141,1.1250500000000005,1.2112968306053833,1.0388031693946178,0,0,
2015-02-25,1.101,0.04148338284942006,1.1211500000000005,1.2041167656988407,1.0381832343011603,0,0,
2015-02-26,1.128,0.037954127436599885,1.1179000000000006,1.1938082548732003,1.0419917451268008,0,0,
2015-02-27,1.12,0.03373597174343236,1.1143000000000005,1.1817719434868652,1.0468280565131358,0,0,
2015-03-02,1.129,0.027550145667777727,1.1108000000000007,1.165900291335556,1.0556997086644453,0,0,
2015-03-03,1.087,0.024739218810795237,1.1068500000000006,1.156328437621591,1.0573715623784101,0,0,
2015-03-04,1.087,0.023574015579156213,1.1040500000000004,1.1511980311583128,1.056901968841688,0,0,
2015-03-05,1.067,0.023925047434369424,1.1007500000000006,1.1486000948687394,1.0528999051312617,0,0,
2015-03-06,1.064,0.023580712457429813,1.0970500000000005,1.14421142491486,1.049888575085141,0,0,
2015-03-09,1.081,0.023350588857670947,1.0952500000000005,1.1419511777153424,1.0485488222846586,0,0,
2015-03-10,1.071,0.022919538894966476,1.0926000000000005,1.1384390777899334,1.0467609222100676,0,0,
2015-03-11,1.071,0.02292659912347243,1.0905500000000008,1.1364031982469456,1.044696801753056,0,0,
2015-03-12,1.09,0.02284017697415044,1.0901000000000007,1.1357803539483016,1.0444196460517,0,0,
2015-03-13,1.0859999999999999,0.022096141601741164,1.0911500000000005,1.1353422832034827,1.0469577167965183,0,0,
2015-03-16,1.122,0.0216728668591565,1.0943500000000006,1.1376957337183136,1.0510042662816876,0,0,
2015-03-17,1.137,0.02328564048145479,1.0973000000000006,1.1438712809629101,1.050728719037091,0,0,
2015-03-18,1.175,0.028720934964989304,1.1019500000000007,1.1593918699299792,1.044508130070022,0,0,
2015-03-19,1.162,0.031214031932348472,1.1060000000000005,1.1684280638646976,1.0435719361353035,0,0,
2015-03-20,1.196,0.037152424302849124,1.1102500000000006,1.184554848605699,1.0359451513943023,0,0,
2015-03-23,1.218,0.044230139759646715,1.1159000000000006,1.204360279519294,1.027439720480707,0,0,
2015-03-24,1.212,0.049168453729045096,1.1202000000000005,1.2185369074580907,1.0218630925419103,0,0,
2015-03-25,1.196,0.05173767333486548,1.1249500000000006,1.2284253466697315,1.0214746533302697,0,0,
2015-03-26,1.196,0.05412779711989598,1.1283500000000006,1.2366055942397927,1.0200944057602086,0,0,
2015-03-27,1.242,0.05972258234625535,1.1344500000000006,1.2538951646925114,1.0150048353074899,0,0,
2015-03-30,1.3230000000000002,0.07305677316486918,1.1441500000000007,1.290263546329739,0.9980364536702623,0,0,
2015-03-31,1.294,0.07895868339967756,1.1545000000000007,1.312417366799356,0.9965826332006457,0,0,
2015-04-01,1.305,0.08403407830035063,1.1654000000000007,1.3334681566007018,0.9973318433992994,0,0,
2015-04-02,1.3,0.08580668296878309,1.1770500000000008,1.348663365937567,1.0054366340624346,0,0,
2015-04-03,1.311,0.08645193370946225,1.1894000000000007,1.3623038674189252,1.0164961325810762,0,0,
2015-04-07,1.3319999999999999,0.08809054851028059,1.2019500000000007,1.378131097020562,1.0257689029794395,0,0,
2015-04-08,1.328,0.08671708385075536,1.2148000000000008,1.3882341677015115,1.04136583229849,0,0,
2015-04-09,1.3880000000000001,0.08801092934522683,1.2306500000000007,1.4066718586904543,1.054628141309547,0,0,
2015-04-10,1.3769999999999998,0.08726547517715537,1.2450000000000006,1.4195309503543112,1.07046904964569,0,0,
2015-04-13,1.3980000000000001,0.08520896913501892,1.2606000000000006,1.4310179382700385,1.0901820617299627,0,0,
2015-04-14,1.382,0.0827484456842415,1.2736000000000007,1.4390968913684836,1.1081031086315178,0,0,
2015-04-15,1.339,0.07734958238243314,1.2837000000000007,1.438399164764867,1.1290008352351344,0,0,
2015-04-16,1.374,0.0754057620302878,1.2936500000000006,1.4444615240605763,1.142838475939425,0,0,
2015-04-17,1.3940000000000001,0.07184843330526443,1.3052500000000005,1.4489468666105294,1.1615531333894715,0,0,
2015-04-20,1.355,0.06780669117735381,1.3132000000000006,1.4488133823547082,1.177586617645293,0,0,
2015-04-21,1.383,0.0656164894230902,1.3214500000000005,1.4526829788461808,1.19021702115382,0,0,
2015-04-22,1.413,0.06332331407359486,1.3315000000000006,1.4581466281471902,1.204853371852811,0,0,
2015-04-23,1.423,0.05786670254263561,1.3428500000000005,1.4585834050852717,1.2271165949147294,0,0,
2015-04-24,1.399,0.047655562441114054,1.3530000000000004,1.4483111248822285,1.2576888751177724,0,0,
2015-04-27,1.4140000000000001,0.04172012009873181,1.3616000000000006,1.4450402401974642,1.278159759802537,0,0,
2015-04-28,1.406,0.04180641476842336,1.3657500000000005,1.4493628295368473,1.2821371704631537,0,0,
2015-04-29,1.4240000000000002,0.04013644491638848,1.3722500000000004,1.4525228898327773,1.2919771101672235,0,0,
2015-04-30,1.4680000000000002,0.04225536403196227,1.3804000000000003,1.4649107280639249,1.2958892719360757,0,0,
2015-05-04,1.47,0.042329409957715995,1.3889000000000002,1.4735588199154321,1.3042411800845684,0,0,
2015-05-05,1.381,0.03824629325004428,1.3924000000000003,1.4688925865000888,1.3159074134999118,0,0,
2015-05-06,1.3530000000000002,0.03676021161384543,1.3934500000000003,1.4669704232276912,1.3199295767723094,0,0,
2015-05-07,1.358,0.03449099806280444,1.3949500000000004,1.4639319961256092,1.3259680038743915,0,0,
2015-05-08,1.376,0.03472186479348137,1.3943500000000004,1.4637937295869632,1.3249062704130377,0,0,
2015-05-11,1.4069999999999998,0.034580607586515724,1.3958500000000005,1.465011215173032,1.326688784826969,0,0,
2015-05-12,1.413,0.03479171105155211,1.3966000000000005,1.4661834221031047,1.3270165778968963,0,0,
2015-05-13,1.4480000000000002,0.03642569942976145,1.3999000000000004,1.4727513988595233,1.3270486011404774,0,0,
2015-05-14,1.419,0.0336747601874781,1.4039000000000006,1.4712495203749567,1.3365504796250445,0,0,
2015-05-15,1.4,0.03295387526129197,1.4052000000000004,1.4711077505225845,1.3392922494774164,0,0,
2015-05-18,1.38,0.03335060955806785,1.4045000000000005,1.4712012191161363,1.3377987808838647,0,0,
2015-05-19,1.4040000000000001,0.0312569571203116,1.4069500000000006,1.4694639142406238,1.3444360857593773,0,0,
2015-05-20,1.4040000000000001,0.03075882415109262,1.4080000000000006,1.469517648302186,1.3464823516978153,0,0,
2015-05-21,1.421,0.030879050980780278,1.4084000000000005,1.470158101961561,1.34664189803844,0,0,
2015-05-22,1.4569999999999999,0.03261239673885641,1.4101000000000006,1.4753247934777134,1.3448752065222878,0,0,
2015-05-25,1.493,0.037356884801937065,1.4148000000000005,1.4895137696038747,1.3400862303961263,0,0,
2015-05-26,1.53,0.045371449404361726,1.4206000000000005,1.511342898808724,1.329857101191277,0,0,
2015-05-27,1.525,0.050830445704579764,1.4265500000000004,1.5282108914091599,1.324889108590841,0,0,
2015-05-28,1.456,0.0512478754373488,1.4281500000000005,1.530645750874698,1.325654249125303,0,0,
2015-05-29,1.4569999999999999,0.050855212432737516,1.4276000000000004,1.5293104248654754,1.3258895751345254,0,0,
2015-06-01,1.4980000000000002,0.05244445683417354,1.4290000000000007,1.5338889136683478,1.3241110863316536,0,0,
2015-06-02,1.52,0.05490132296363903,1.4359500000000005,1.5457526459272786,1.3261473540727224,0,0,
2015-06-03,1.538,0.05576794023356635,1.4452000000000005,1.5567358804671332,1.3336641195328678,0,0,
