净值日期,单位净值,日增长率
2021-05-26,1.1386,0.19
2021-05-27,1.1386,0.0
2021-05-28,1.124,-1.28
2021-05-31,1.1441,1.79
2021-06-01,1.1635,1.7
2021-06-02,1.1561,-0.64
2021-06-03,1.1521,-0.35
2021-06-04,1.1555,0.3
2021-06-07,1.1547,-0.07
2021-06-08,1.1263,-2.46
2021-06-09,1.1334,0.63
2021-06-10,1.143,0.85
2021-06-11,1.1339,-0.8
2021-06-15,1.1325,-0.12
2021-06-16,1.1086,-2.11
2021-06-17,1.118,0.85
2021-06-18,1.1237,0.51
2021-06-21,1.1187,-0.44
2021-06-22,1.1154,-0.29
2021-06-23,1.1122,-0.29
2021-06-24,1.119,0.61
2021-06-25,1.1443,2.26
2021-06-28,1.1497,0.47
2021-06-29,1.1378,-1.04
2021-06-30,1.1359,-0.17
2021-07-01,1.1435,0.67
2021-07-02,1.1018,-3.65
2021-07-05,1.0966,-0.47
2021-07-06,1.0836,-1.19
2021-07-07,1.0942,0.98
2021-07-08,1.0659,-2.59
2021-07-09,1.07,0.38
2021-07-12,1.0851,1.41
