净值日期,累计净值
2016-03-09,1.0
2016-03-11,1.0
2016-03-18,1.0
2016-03-23,1.0
2016-03-24,1.0
2016-03-25,1.001
2016-03-28,1.002
2016-03-29,1.001
2016-03-30,1.008
2016-03-31,1.011
2016-04-01,1.01
2016-04-05,1.019
2016-04-06,1.019
2016-04-07,1.013
2016-04-08,1.01
2016-04-11,1.016
2016-04-12,1.013
2016-04-13,1.016
2016-04-14,1.019
2016-04-15,1.018
2016-04-18,1.012
2016-04-19,1.016
2016-04-20,1.002
2016-04-21,1.002
2016-04-22,1.004
2016-04-25,1.001
2016-04-26,1.007
2016-04-27,1.009
2016-04-28,1.006
2016-04-29,1.008
2016-05-03,1.019
2016-05-04,1.019
2016-05-05,1.02
2016-05-06,1.002
2016-05-09,0.983
2016-05-10,0.978
2016-05-11,0.97
2016-05-12,0.972
2016-05-13,0.974
2016-05-16,0.983
2016-05-17,0.981
2016-05-18,0.973
2016-05-19,0.982
2016-05-20,0.99
2016-05-23,1.001
2016-05-24,0.996
2016-05-25,0.991
2016-05-26,0.996
2016-05-27,0.998
2016-05-30,0.995
2016-05-31,1.034
2016-06-01,1.049
2016-06-02,1.066
2016-06-03,1.069
2016-06-06,1.077
2016-06-07,1.095
2016-06-08,1.091
2016-06-13,1.04
2016-06-14,1.044
2016-06-15,1.089
2016-06-16,1.099
2016-06-17,1.101
2016-06-20,1.11
2016-06-21,1.094
2016-06-22,1.109
2016-06-23,1.109
2016-06-24,1.092
2016-06-27,1.119
2016-06-28,1.133
2016-06-29,1.138
2016-06-30,1.136
2016-07-01,1.133
2016-07-04,1.148
2016-07-05,1.149
2016-07-06,1.154
2016-07-07,1.159
2016-07-08,1.168
2016-07-11,1.173
2016-07-12,1.175
2016-07-13,1.172
2016-07-14,1.173
2016-07-15,1.167
2016-07-18,1.167
2016-07-19,1.183
2016-07-20,1.184
2016-07-21,1.177
2016-07-22,1.163
2016-07-25,1.157
2016-07-26,1.172
2016-07-27,1.138
2016-07-28,1.129
2016-07-29,1.126
2016-08-01,1.11
2016-08-02,1.116
2016-08-03,1.118
2016-08-04,1.124
2016-08-05,1.119
2016-08-08,1.129
2016-08-09,1.144
2016-08-10,1.142
2016-08-11,1.12
2016-08-12,1.133
2016-08-15,1.152
2016-08-16,1.158
2016-08-17,1.168
2016-08-18,1.17
2016-08-19,1.174
2016-08-22,1.168
2016-08-23,1.177
2016-08-24,1.18
2016-08-25,1.177
2016-08-26,1.187
2016-08-29,1.189
2016-08-30,1.187
2016-08-31,1.183
2016-09-01,1.176
2016-09-02,1.168
2016-09-05,1.174
2016-09-06,1.196
2016-09-07,1.207
2016-09-08,1.203
2016-09-09,1.193
2016-09-12,1.166
2016-09-13,1.173
2016-09-14,1.169
2016-09-19,1.188
2016-09-20,1.201
2016-09-21,1.209
2016-09-22,1.222
2016-09-23,1.216
2016-09-26,1.193
2016-09-27,1.196
2016-09-28,1.202
2016-09-29,1.206
2016-09-30,1.209
2016-10-10,1.236
2016-10-11,1.247
2016-10-12,1.245
2016-10-13,1.253
2016-10-14,1.245
2016-10-17,1.24
2016-10-18,1.261
2016-10-19,1.26
2016-10-20,1.268
2016-10-21,1.269
2016-10-24,1.276
2016-10-25,1.279
2016-10-26,1.271
2016-10-27,1.278
2016-10-28,1.27
2016-10-31,1.27
2016-11-01,1.29
2016-11-02,1.28
2016-11-03,1.286
2016-11-04,1.291
2016-11-07,1.287
2016-11-08,1.291
2016-11-09,1.285
2016-11-10,1.3
2016-11-11,1.308
2016-11-14,1.315
2016-11-15,1.315
2016-11-16,1.315
2016-11-17,1.315
2016-11-18,1.318
2016-11-21,1.328
2016-11-22,1.33
2016-11-23,1.32
2016-11-24,1.313
2016-11-25,1.316
2016-11-28,1.315
2016-11-29,1.308
2016-11-30,1.295
2016-12-01,1.302
2016-12-02,1.282
2016-12-05,1.278
2016-12-06,1.283
2016-12-07,1.3
