净值日期,单位净值,日增长率
2016-03-18,1.0,0.0
2016-03-25,0.988,0.0
2016-04-01,0.994,0.0
2016-04-08,0.99,0.0
2016-04-15,1.004,0.0
2016-04-18,1.003,-0.0996
2016-04-19,1.006,0.2991
2016-04-20,1.007,0.0994
2016-04-21,1.006,-0.0993
2016-04-22,1.011,0.497
2016-04-25,1.014,0.2967
2016-04-26,1.017,0.2959
2016-04-27,1.014,-0.295
2016-04-28,1.014,0.0
2016-04-29,1.015,0.0986
2016-05-03,1.033,1.7734
2016-05-04,1.032,-0.0968
2016-05-05,1.035,0.2907
2016-05-06,1.006,-2.8019
2016-05-09,0.976,-2.9821
2016-05-10,0.97,-0.6148
2016-05-11,0.972,0.2062
2016-05-12,0.969,-0.3086
2016-05-13,0.971,0.2064
2016-05-16,0.983,1.2358
2016-05-17,0.982,-0.1017
2016-05-18,0.965,-1.7312
2016-05-19,0.966,0.1036
2016-05-20,0.968,0.207
2016-05-23,0.971,0.3099
2016-05-24,0.966,-0.5149
2016-05-25,0.962,-0.4141
2016-05-26,0.967,0.5198
2016-05-27,0.966,-0.1034
2016-05-30,0.963,-0.3106
2016-05-31,0.988,2.5961
2016-06-01,0.988,0.0
2016-06-02,1.0,1.2146
2016-06-03,1.001,0.1
2016-06-06,1.013,1.1988
2016-06-07,1.009,-0.3949
2016-06-08,1.003,-0.5946
2016-06-13,0.972,-3.0907
2016-06-14,0.971,-0.1029
2016-06-15,1.005,3.5015
2016-06-16,1.012,0.6965
2016-06-17,1.01,-0.1976
2016-06-20,1.014,0.396
2016-06-21,0.994,-1.9724
2016-06-22,1.018,2.4145
2016-06-23,1.02,0.1965
2016-06-24,1.013,-0.6863
2016-06-27,1.051,3.7512
2016-06-28,1.059,0.7612
2016-06-29,1.053,-0.5666
2016-06-30,1.051,-0.1899
2016-07-01,1.043,-0.7612
2016-07-04,1.065,2.1093
2016-07-05,1.071,0.5634
2016-07-06,1.069,-0.1867
2016-07-07,1.066,-0.2806
2016-07-08,1.07,0.3752
2016-07-11,1.053,-1.5888
2016-07-12,1.067,1.3295
2016-07-13,1.071,0.3749
2016-07-14,1.076,0.4669
2016-07-15,1.064,-1.1152
2016-07-18,1.056,-0.7519
2016-07-19,1.071,1.4205
2016-07-20,1.076,0.4669
2016-07-21,1.073,-0.2788
2016-07-22,1.064,-0.8388
2016-07-25,1.053,-1.0338
2016-07-26,1.064,1.0446
2016-07-27,1.04,-2.2556
2016-07-28,1.034,-0.5769
2016-07-29,1.029,-0.4836
2016-08-01,1.025,-0.3887
2016-08-02,1.029,0.3902
2016-08-03,1.031,0.1944
2016-08-04,1.043,1.1639
2016-08-05,1.031,-1.1505
2016-08-08,1.043,1.1639
2016-08-09,1.058,1.4382
2016-08-10,1.057,-0.0945
2016-08-11,1.035,-2.0814
2016-08-12,1.041,0.5797
2016-08-15,1.073,3.074
2016-08-16,1.078,0.466
2016-08-17,1.084,0.5566
2016-08-18,1.078,-0.5535
2016-08-19,1.08,0.1855
2016-08-22,1.06,-1.8519
2016-08-23,1.065,0.4717
2016-08-24,1.074,0.8451
2016-08-25,1.065,-0.838
2016-08-26,1.07,0.4695
2016-08-29,1.073,0.2804
2016-08-30,1.074,0.0932
2016-08-31,1.066,-0.7449
2016-09-01,1.057,-0.8443
2016-09-02,1.05,-0.6623
2016-09-05,1.053,0.2857
2016-09-06,1.07,1.6144
2016-09-07,1.065,-0.4673
2016-09-08,1.067,0.1878
2016-09-09,1.057,-0.9372
2016-09-12,1.015,-3.9735
2016-09-13,1.02,0.4926
2016-09-14,1.019,-0.098
2016-09-19,1.028,0.8832
2016-09-20,1.027,-0.0973
2016-09-21,1.032,0.4869
2016-09-22,1.036,0.3876
2016-09-23,1.031,-0.4826
2016-09-26,1.007,-2.3278
2016-09-27,1.011,0.3972
2016-09-28,1.01,-0.0989
2016-09-29,1.011,0.099
2016-09-30,1.012,0.0989
2016-10-10,1.047,3.4585
2016-10-11,1.053,0.5731
2016-10-12,1.055,0.1899
2016-10-13,1.054,-0.0948
2016-10-14,1.052,-0.1898
2016-10-17,1.047,-0.4753
2016-10-18,1.06,1.2416
2016-10-19,1.063,0.283
2016-10-20,1.064,0.0941
2016-10-21,1.06,-0.3759
2016-10-24,1.064,0.3774
2016-10-25,1.064,0.0
2016-10-26,1.059,-0.4699
2016-10-27,1.058,-0.0944
2016-10-28,1.049,-0.8507
2016-10-31,1.046,-0.286
2016-11-01,1.056,0.956
2016-11-02,1.044,-1.1364
2016-11-03,1.047,0.2874
2016-11-04,1.039,-0.7641
2016-11-07,1.037,-0.1925
2016-11-08,1.045,0.7715
2016-11-09,1.032,-1.244
2016-11-10,1.043,1.0659
2016-11-11,1.044,0.0959
2016-11-14,1.063,1.8199
2016-11-15,1.069,0.5644
2016-11-16,1.069,0.0
2016-11-17,1.053,-1.4967
2016-11-18,1.056,0.2849
2016-11-21,1.059,0.2841
2016-11-22,1.065,0.5666
2016-11-23,1.056,-0.8451
2016-11-24,1.044,-1.1364
2016-11-25,1.051,0.6705
2016-11-28,1.042,-0.8563
2016-11-29,1.037,-0.4798
2016-11-30,1.041,0.3857
2016-12-01,1.041,0.0
2016-12-02,1.016,-2.4015
2016-12-05,1.022,0.5906
2016-12-06,1.022,0.0
2016-12-07,1.027,0.4892
2016-12-08,1.017,-0.9737
2016-12-09,1.011,-0.59
2016-12-12,0.947,-6.3304
