净值日期,累计净值
2020-10-27,1.0
2020-10-28,0.993
2020-10-29,0.9901
2020-10-30,0.973
2020-11-02,0.9746
2020-11-03,1.0064
2020-11-04,1.018
2020-11-05,1.015
2020-11-06,0.9955
2020-11-09,1.0151
2020-11-10,0.998
2020-11-11,0.9765
2020-11-12,0.9703
2020-11-13,0.9992
2020-11-16,0.9997
2020-11-17,0.9781
2020-11-18,0.9872
2020-11-19,1.036
2020-11-20,1.0503
2020-11-23,1.053
2020-11-24,1.0595
2020-11-25,1.0284
2020-11-26,1.0521
2020-11-27,1.0714
2020-11-30,1.0773
2020-12-01,1.1045
2020-12-02,1.1099
2020-12-03,1.0884
2020-12-04,1.1038
2020-12-07,1.1031
2020-12-08,1.0966
2020-12-09,1.0674
2020-12-10,1.0727
2020-12-11,1.0478
2020-12-14,1.0712
2020-12-15,1.0715
2020-12-16,1.0699
2020-12-17,1.0591
2020-12-18,1.0599
2020-12-21,1.1115
2020-12-22,1.0953
2020-12-23,1.1564
2020-12-24,1.168
2020-12-25,1.1905
2020-12-28,1.1929
2020-12-29,1.1756
2020-12-30,1.2121
2020-12-31,1.2649
2021-01-04,1.3497
2021-01-05,1.3605
2021-01-06,1.37
2021-01-07,1.4057
2021-01-08,1.3659
2021-01-11,1.3196
2021-01-12,1.3656
2021-01-13,1.3405
2021-01-14,1.2635
2021-01-15,1.2588
2021-01-18,1.2851
2021-01-19,1.2548
2021-01-20,1.2852
2021-01-21,1.3006
2021-01-22,1.3149
2021-01-25,1.3198
2021-01-26,1.2263
2021-01-27,1.228
2021-01-28,1.2096
2021-01-29,1.1713
2021-02-01,1.1658
2021-02-02,1.188
2021-02-03,1.1485
2021-02-04,1.1296
2021-02-05,1.1033
2021-02-08,1.11
2021-02-09,1.1791
2021-02-10,1.1747
2021-02-18,1.1598
2021-02-19,1.1547
2021-02-22,1.1104
2021-02-23,1.1452
2021-02-24,1.1442
2021-02-25,1.172
2021-02-26,1.1289
2021-03-01,1.1505
2021-03-02,1.1558
2021-03-03,1.1545
2021-03-04,1.1278
2021-03-05,1.0997
2021-03-08,1.0123
2021-03-09,0.958
2021-03-10,0.9552
2021-03-11,0.9727
2021-03-12,0.9661
2021-03-15,0.9559
2021-03-16,0.9528
2021-03-17,0.9693
2021-03-18,0.9855
2021-03-19,0.994
2021-03-22,1.0009
2021-03-23,0.9937
2021-03-24,0.9717
2021-03-25,0.9785
2021-03-26,0.9965
2021-03-29,1.0168
2021-03-30,1.0435
2021-03-31,0.9952
2021-04-01,1.0037
2021-04-02,1.0075
2021-04-06,1.0143
2021-04-07,1.0046
2021-04-08,1.0069
2021-04-09,1.0163
2021-04-12,0.977
2021-04-13,0.9768
2021-04-14,0.9928
2021-04-15,0.9878
2021-04-16,0.9848
2021-04-19,0.9984
2021-04-20,0.9924
2021-04-21,0.9858
2021-04-22,0.9859
2021-04-23,0.9847
2021-04-26,0.9861
2021-04-27,0.9757
2021-04-28,0.9881
2021-04-29,0.9873
2021-04-30,0.9504
2021-05-06,0.9643
2021-05-07,0.9457
2021-05-10,0.9302
2021-05-11,0.9545
2021-05-12,0.95
2021-05-13,0.9448
2021-05-14,0.986
2021-05-17,0.9984
2021-05-18,1.0209
2021-05-19,1.0236
2021-05-20,1.0253
2021-05-21,1.0032
2021-05-24,1.0129
2021-05-25,1.051
2021-05-26,1.0499
2021-05-27,1.0613
2021-05-28,1.0665
2021-05-31,1.1041
2021-06-01,1.0955
2021-06-02,1.071
2021-06-03,1.0536
2021-06-04,1.0627
2021-06-07,1.0796
2021-06-08,1.0917
2021-06-09,1.1019
2021-06-10,1.1014
2021-06-11,1.0589
2021-06-15,1.0574
2021-06-16,1.0428
2021-06-17,1.0545
2021-06-18,1.0817
2021-06-21,1.1322
2021-06-22,1.1272
2021-06-23,1.1295
2021-06-24,1.1109
2021-06-25,1.117
2021-06-28,1.1234
2021-06-29,1.1
2021-06-30,1.1214
2021-07-01,1.0732
2021-07-02,1.029
2021-07-05,1.0329
2021-07-06,1.0366
2021-07-07,1.0819
2021-07-08,1.1415
2021-07-09,1.1367
2021-07-12,1.1477
