净值日期,单位净值,日增长率
2020-10-12,1.0,0.0
2020-10-16,0.9994,0.0
2020-10-23,1.0001,0.0
2020-10-30,1.001,0.0
2020-11-06,1.0279,0.0
2020-11-13,1.0199,0.0
2020-11-16,1.0218,0.19
2020-11-17,1.0199,-0.19
2020-11-18,1.0242,0.42
2020-11-19,1.0277,0.34
2020-11-20,1.0323,0.45
2020-11-23,1.0366,0.42
2020-11-24,1.0331,-0.34
2020-11-25,1.025,-0.78
2020-11-26,1.0253,0.03
2020-11-27,1.0293,0.39
2020-11-30,1.0206,-0.85
2020-12-01,1.031,1.02
2020-12-02,1.0206,-1.01
2020-12-03,1.0202,-0.04
2020-12-04,1.0223,0.21
2020-12-07,1.015,-0.71
2020-12-08,1.0196,0.45
2020-12-09,1.0103,-0.91
2020-12-10,1.0106,0.03
2020-12-11,1.011,0.04
2020-12-14,1.0165,0.54
2020-12-15,1.0216,0.5
2020-12-16,1.0281,0.64
2020-12-17,1.0332,0.5
2020-12-18,1.0338,0.06
2020-12-21,1.0445,1.04
2020-12-22,1.0362,-0.79
2020-12-23,1.0608,2.37
2020-12-24,1.0609,0.01
2020-12-25,1.0631,0.21
2020-12-28,1.0689,0.55
2020-12-29,1.0668,-0.2
2020-12-30,1.0983,2.95
2020-12-31,1.1184,1.83
2021-01-04,1.1434,2.24
2021-01-05,1.153,0.84
2021-01-06,1.1565,0.3
2021-01-07,1.1697,1.14
2021-01-08,1.1951,2.17
2021-01-11,1.2143,1.61
2021-01-12,1.2295,1.25
2021-01-13,1.2152,-1.16
2021-01-14,1.2093,-0.49
2021-01-15,1.2001,-0.76
2021-01-18,1.2351,2.92
2021-01-19,1.2461,0.89
2021-01-20,1.27,1.92
2021-01-21,1.2863,1.28
2021-01-22,1.2973,0.86
2021-01-25,1.3356,2.95
2021-01-26,1.2886,-3.52
2021-01-27,1.2806,-0.62
2021-01-28,1.2359,-3.49
2021-01-29,1.2393,0.28
2021-02-01,1.2786,3.17
2021-02-02,1.3036,1.96
2021-02-03,1.3065,0.22
2021-02-04,1.2848,-1.66
2021-02-05,1.2853,0.04
2021-02-08,1.3019,1.29
2021-02-09,1.3326,2.36
2021-02-10,1.3736,3.08
2021-02-18,1.3445,-2.12
2021-02-19,1.3393,-0.39
2021-02-22,1.2706,-5.13
2021-02-23,1.2603,-0.81
2021-02-24,1.2159,-3.52
2021-02-25,1.2225,0.54
2021-02-26,1.1838,-3.17
2021-03-01,1.2183,2.91
2021-03-02,1.2062,-0.99
2021-03-03,1.2253,1.58
2021-03-04,1.1715,-4.39
2021-03-05,1.1687,-0.24
2021-03-08,1.1116,-4.89
2021-03-09,1.1001,-1.03
2021-03-10,1.1183,1.65
2021-03-11,1.148,2.66
2021-03-12,1.1261,-1.91
2021-03-15,1.1015,-2.18
2021-03-16,1.1177,1.47
2021-03-17,1.1179,0.02
2021-03-18,1.1384,1.83
2021-03-19,1.1108,-2.42
2021-03-22,1.1072,-0.32
2021-03-23,1.0905,-1.51
2021-03-24,1.0646,-2.38
2021-03-25,1.0686,0.38
2021-03-26,1.0944,2.41
2021-03-29,1.0762,-1.66
2021-03-30,1.0939,1.64
2021-03-31,1.0896,-0.39
2021-04-01,1.1338,4.06
2021-04-02,1.1393,0.49
2021-04-06,1.1348,-0.39
2021-04-07,1.1154,-1.71
2021-04-08,1.1228,0.66
2021-04-09,1.1079,-1.33
2021-04-12,1.0847,-2.09
2021-04-13,1.076,-0.8
2021-04-14,1.0977,2.02
2021-04-15,1.1009,0.29
2021-04-16,1.1108,0.9
2021-04-19,1.1509,3.61
2021-04-20,1.1548,0.34
2021-04-21,1.1391,-1.36
2021-04-22,1.1502,0.97
2021-04-23,1.1625,1.07
2021-04-26,1.1546,-0.68
2021-04-27,1.1569,0.2
2021-04-28,1.17,1.13
2021-04-29,1.1673,-0.23
2021-04-30,1.1557,-0.99
2021-05-06,1.1284,-2.36
2021-05-07,1.0972,-2.76
2021-05-10,1.0905,-0.61
2021-05-11,1.072,-1.7
2021-05-12,1.0847,1.18
2021-05-13,1.0633,-1.97
2021-05-14,1.0755,1.15
2021-05-17,1.1045,2.7
2021-05-18,1.112,0.68
2021-05-19,1.1112,-0.07
2021-05-20,1.1236,1.12
2021-05-21,1.1208,-0.25
2021-05-24,1.1251,0.38
2021-05-25,1.1521,2.4
2021-05-26,1.1513,-0.07
2021-05-27,1.1574,0.53
2021-05-28,1.1505,-0.6
2021-05-31,1.1734,1.99
2021-06-01,1.1774,0.34
2021-06-02,1.1648,-1.07
2021-06-03,1.1476,-1.48
2021-06-04,1.1602,1.1
2021-06-07,1.1485,-1.01
2021-06-08,1.1385,-0.87
2021-06-09,1.1389,0.04
2021-06-10,1.1471,0.72
2021-06-11,1.1551,0.7
2021-06-15,1.1568,0.15
2021-06-16,1.1195,-3.22
2021-06-17,1.142,2.01
2021-06-18,1.1707,2.51
2021-06-21,1.1734,0.23
2021-06-22,1.1651,-0.71
2021-06-23,1.1962,2.67
2021-06-24,1.2014,0.43
2021-06-25,1.2155,1.17
2021-06-28,1.2258,0.85
2021-06-29,1.2211,-0.38
2021-06-30,1.2355,1.18
2021-07-01,1.2398,0.35
2021-07-02,1.1967,-3.48
2021-07-05,1.2014,0.39
2021-07-06,1.1913,-0.84
2021-07-07,1.2166,2.12
2021-07-08,1.2013,-1.26
2021-07-09,1.2126,0.94
2021-07-12,1.2482,2.94
