date,price,std,mid band,upper band,lower band,signals,cumsum,coordinates
2010-10-19,1.037,0.020406655261148737,1.0196999999999998,1.0605133105222972,0.9788866894777024,0,0,
2010-10-20,1.038,0.020244297442671845,1.0215999999999998,1.0620885948853436,0.9811114051146561,0,0,
2010-10-21,1.034,0.019756677751825484,1.0232999999999997,1.0628133555036505,0.9837866444963487,0,0,
2010-10-22,1.032,0.0190536638278091,1.0248999999999997,1.063007327655618,0.9867926723443815,0,0,
2010-10-25,1.045,0.01861033951442339,1.0271499999999996,1.0643706790288463,0.9899293209711528,0,0,
2010-10-26,1.038,0.017516608659993885,1.0290999999999997,1.0641332173199876,0.9940667826800119,0,0,
2010-10-27,1.03,0.015914574584654503,1.0306999999999997,1.0625291491693087,0.9988708508306907,0,0,
2010-10-28,1.033,0.013797406316139165,1.0324999999999998,1.060094812632278,1.0049051873677215,0,0,
2010-10-29,1.032,0.01133357842872259,1.03415,1.0568171568574452,1.0114828431425547,0,0,
2010-11-01,1.05,0.010811665240061956,1.03595,1.0575733304801238,1.014326669519876,0,0,
2010-11-02,1.055,0.010046732907033482,1.0380999999999998,1.0581934658140668,1.0180065341859328,0,0,
2010-11-03,1.062,0.00998630641375876,1.0404,1.0603726128275175,1.0204273871724825,0,0,
2010-11-04,1.068,0.011066664024519076,1.04255,1.0646833280490382,1.020416671950962,0,0,
2010-11-05,1.077,0.013181326504607127,1.0448000000000002,1.0711626530092144,1.018437346990786,0,0,
2010-11-08,1.082,0.0154901496713915,1.0469500000000003,1.0779302993427833,1.0159697006572173,0,0,
2010-11-09,1.079,0.01677490293328267,1.0491500000000002,1.0826998058665656,1.015600194133435,0,0,
2010-11-10,1.072,0.01745490430253139,1.0506000000000002,1.085509808605063,1.0156901913949374,0,0,
2010-11-11,1.07,0.01794105846786557,1.0512500000000002,1.0871321169357313,1.0153678830642692,0,0,
2010-11-12,1.041,0.01808714286011221,1.0507500000000003,1.0869242857202248,1.0145757142797758,0,0,
2010-11-15,1.037,0.018193116107039324,1.0506000000000004,1.086986232214079,1.0142137677859218,0,0,
2010-11-16,1.02,0.019229568788443414,1.0497500000000004,1.0882091375768872,1.0112908624231136,0,0,
2010-11-17,0.995,0.022702654609445868,1.0476000000000005,1.0930053092188923,1.0021946907811088,0,0,
2010-11-18,1.025,0.02307259709790187,1.0471500000000005,1.0932951941958042,1.0010048058041967,0,0,
2010-11-19,1.031,0.02310821225634331,1.0471000000000004,1.093316424512687,1.0008835754873138,0,0,
2010-11-22,1.034,0.023291007978006956,1.0465500000000003,1.0931320159560143,0.9999679840439863,0,0,
2010-11-23,1.012,0.0244881818972251,1.0452500000000002,1.0942263637944505,0.99627363620555,0,0,
2010-11-24,1.021,0.024862993002706568,1.0448000000000002,1.0945259860054133,0.9950740139945871,0,0,
2010-11-25,1.025,0.02512578880668026,1.0444,1.0946515776133605,0.9941484223866395,0,0,
2010-11-26,1.011,0.02609148883206338,1.04335,1.0955329776641267,0.9911670223358733,0,0,
2010-11-29,1.015,0.026786485201938836,1.0416,1.0951729704038777,0.9880270295961224,0,0,
2010-11-30,1.012,0.02737358503913473,1.03945,1.0941971700782696,0.9847028299217305,0,0,
2010-12-01,1.0190000000000001,0.027197329590276095,1.0372999999999999,1.091694659180552,0.9829053408194477,0,0,
2010-12-02,1.036,0.02621992010907579,1.0356999999999998,1.0881398402181515,0.9832601597818482,0,0,
2010-12-03,1.042,0.0244249117867286,1.0339500000000001,1.0827998235734573,0.9851001764265429,0,0,
2010-12-06,1.045,0.02186056290506524,1.0321000000000002,1.0758211258101307,0.9883788741898698,0,0,
2010-12-07,1.055,0.01970279168036851,1.0309000000000001,1.0703055833607371,0.9914944166392632,0,0,
2010-12-08,1.041,0.017382008242039046,1.0293500000000002,1.0641140164840783,0.9945859835159221,0,0,
2010-12-09,1.04,0.014790733229751687,1.0278500000000002,1.0574314664595035,0.9982685335404968,0,0,
2010-12-10,1.034,0.014543944299586348,1.0275,1.0565878885991729,0.9984121114008274,0,0,
2010-12-13,1.038,0.01457999711212147,1.0275500000000002,1.056709994224243,0.9983900057757572,0,0,
2010-12-14,1.048,0.01515003908280516,1.0289500000000003,1.0592500781656107,0.9986499218343899,0,0,
2010-12-15,1.0390000000000001,0.013003137273264739,1.0311500000000002,1.0571562745465297,1.0051437254534707,0,0,
2010-12-16,1.025,0.013003137273264739,1.0311500000000002,1.0571562745465297,1.0051437254534707,0,0,
2010-12-17,1.0290000000000001,0.013012038959929959,1.0310500000000002,1.0570740779198602,1.0050259220801403,0,0,
2010-12-20,1.022,0.013144840893113198,1.0304500000000003,1.0567396817862267,1.004160318213774,0,0,
2010-12-21,1.0270000000000001,0.01244609429330714,1.0312000000000003,1.0560921885866146,1.006307811413386,0,0,
2010-12-22,1.032,0.012212482828733192,1.0317500000000002,1.0561749656574666,1.0073250343425337,0,0,
2010-12-23,1.025,0.012212482828733192,1.0317500000000002,1.0561749656574666,1.0073250343425337,0,0,
2010-12-24,1.018,0.011674984503539706,1.0321000000000002,1.0554499690070795,1.008750030992921,0,0,
2010-12-27,1.014,0.01175394670559179,1.0320500000000004,1.055557893411184,1.0085421065888167,0,0,
2010-12-28,1.0090000000000001,0.012038971804322004,1.0319000000000003,1.0559779436086443,1.0078220563913562,0,0,
2010-12-29,1.02,0.011984529501337058,1.0319500000000001,1.0559190590026744,1.007980940997326,0,0,
2010-12-30,1.026,0.012015231561384124,1.03145,1.0554804631227683,1.0074195368772316,0,0,
2010-12-31,1.031,0.011755849607748326,1.0309,1.0544116992154966,1.0073883007845033,0,0,
2011-01-04,1.0490000000000002,0.012038971804322002,1.0311,1.055177943608644,1.007022056391356,0,0,
2011-01-05,1.05,0.011558888127187632,1.03085,1.0539677762543753,1.0077322237456248,0,0,
2011-01-06,1.0490000000000002,0.012056337053926978,1.03125,1.055362674107854,1.007137325892146,0,0,
2011-01-07,1.04,0.012056337053926978,1.03125,1.055362674107854,1.007137325892146,0,0,
2011-01-10,1.034,0.012056337053926978,1.03125,1.055362674107854,1.007137325892146,0,0,
2011-01-11,1.036,0.012005590802884863,1.03115,1.0551611816057698,1.0071388183942303,0,0,
2011-01-12,1.05,0.012160657011336447,1.03125,1.0555713140226728,1.0069286859773272,0,0,
2011-01-13,1.05,0.01276343461447165,1.0318,1.0573268692289433,1.0062731307710568,0,0,
2011-01-14,1.046,0.013035477904953297,1.03285,1.0589209558099066,1.0067790441900935,0,0,
2011-01-17,1.037,0.013033862779213534,1.03325,1.0593177255584272,1.0071822744415728,0,0,
2011-01-18,1.043,0.012925291404635218,1.0343,1.0601505828092703,1.0084494171907297,0,0,
2011-01-19,1.048,0.013152046068558102,1.03535,1.0616540921371163,1.0090459078628837,0,0,
2011-01-20,1.028,0.013235816639152412,1.03515,1.0616216332783048,1.0086783667216952,0,0,
2011-01-21,1.014,0.013892065133888869,1.0346,1.0623841302677777,1.0068158697322223,0,0,
2011-01-24,1.02,0.013772971242332047,1.0347,1.062245942484664,1.007154057515336,0,0,
2011-01-25,1.024,0.013149344590430947,1.0352000000000001,1.061498689180862,1.0089013108191383,0,0,
2011-01-26,1.025,0.011898695196046635,1.036,1.0597973903920932,1.0122026096079069,0,0,
2011-01-27,1.0270000000000001,0.011499542324988989,1.03635,1.059349084649978,1.0133509153500222,0,0,
2011-01-28,1.018,0.012006467555359359,1.0359500000000001,1.059962935110719,1.0119370648892814,0,0,
2011-01-31,1.014,0.012940755692568267,1.0351000000000001,1.0609815113851366,1.0092184886148636,0,0,
2011-02-01,1.02,0.012926003982181335,1.0336500000000002,1.059502007964363,1.0077979920356375,0,0,
2011-02-09,1.001,0.014240786495134208,1.0312000000000001,1.0596815729902684,1.0027184270097318,0,0,
2011-02-10,0.99,0.01631878155926296,1.02825,1.060887563118526,0.9956124368814742,0,0,
2011-02-11,1.004,0.016928565083593642,1.02645,1.0603071301671874,0.9925928698328128,0,0,
2011-02-14,1.014,0.017049386468355954,1.0254500000000002,1.0595487729367121,0.9913512270632883,0,0,
2011-02-15,1.013,0.017075991147930465,1.0243000000000002,1.0584519822958611,0.9901480177041393,0,0,
2011-02-16,1.016,0.01604401839676632,1.0226000000000002,1.0546880367935327,0.9905119632064675,0,0,
2011-02-17,1.025,0.014715816768289798,1.02135,1.0507816335365796,0.9919183664634204,0,0,
2011-02-18,1.028,0.013640014662748086,1.0204499999999999,1.047730029325496,0.9931699706745036,0,0,
2011-02-21,1.025,0.01312801343852479,1.01985,1.0461060268770495,0.9935939731229504,0,0,
2011-02-22,1.006,0.012273205732299503,1.018,1.042546411464599,0.993453588535401,0,0,
2011-02-23,0.997,0.010937501879698075,1.01545,1.0373250037593962,0.9935749962406039,0,0,
2011-02-24,0.992,0.011699190255379003,1.01365,1.037048380510758,0.9902516194892419,0,0,
2011-02-25,0.995,0.012418576916521233,1.0127000000000002,1.0375371538330427,0.9878628461669577,0,0,
2011-02-28,0.998,0.012708886240487712,1.0116,1.0370177724809755,0.9861822275190246,0,0,
2011-03-01,1.001,0.01256760664733257,1.01045,1.0355852132946652,0.9853147867053349,0,0,
2011-03-02,0.9990000000000001,0.012325732603399173,1.0091500000000002,1.0338014652067986,0.9844985347932018,0,0,
2011-03-03,1.004,0.011625742760650232,1.0080000000000002,1.0312514855213006,0.9847485144786998,0,0,
2011-03-04,1.0090000000000001,0.011390092647835848,1.0075500000000002,1.0303301852956719,0.9847698147043285,0,0,
2011-03-07,1.004,0.011311265925707557,1.0070500000000002,1.0296725318514153,0.9844274681485851,0,0,
