净值日期,单位净值,日增长率
2015-12-16,0.983,0.4086
2015-12-17,1.004,2.1363
2015-12-18,0.996,-0.7968
2015-12-21,1.003,0.7028
2015-12-22,1.009,0.5982
2015-12-23,0.984,-2.4777
2015-12-24,0.988,0.4065
2015-12-25,0.987,-0.1012
2015-12-28,0.968,-1.925
2015-12-29,0.969,0.1033
2015-12-30,0.976,0.7224
2015-12-31,0.953,-2.3566
2016-01-04,0.869,-8.8143
2016-01-05,0.844,-2.8769
2016-01-06,0.861,2.0142
2016-01-07,0.784,-8.9431
2016-01-08,0.781,-0.3827
2016-01-11,0.726,-7.0423
2016-01-12,0.741,2.0661
2016-01-13,0.716,-3.3738
2016-01-14,0.753,5.1676
2016-01-15,0.727,-3.4529
2016-01-18,0.744,2.3384
2016-01-19,0.767,3.0914
2016-01-20,0.75,-2.2164
2016-01-21,0.714,-4.8
2016-01-22,0.728,1.9608
2016-01-25,0.734,0.8242
2016-01-26,0.673,-8.3106
2016-01-27,0.672,-0.1486
2016-01-28,0.641,-4.6131
2016-01-29,0.669,4.3682
2016-02-01,0.666,-0.4484
2016-02-02,0.694,4.2042
2016-02-03,0.7,0.8646
2016-02-04,0.713,1.8571
2016-02-05,0.702,-1.5428
2016-02-15,0.704,0.2849
2016-02-16,0.737,4.6875
2016-02-17,0.742,0.6784
2016-02-18,0.737,-0.6739
2016-02-19,0.742,0.6784
2016-02-22,0.754,1.6173
2016-02-23,0.739,-1.9894
2016-02-24,0.736,-0.406
2016-02-25,0.672,-8.6957
2016-02-26,0.665,-1.0417
2016-02-29,0.619,-6.9173
2016-03-01,1.0,2.1146
2016-03-02,1.048,4.8
2016-03-03,1.049,0.0954
2016-03-04,1.009,-3.8132
2016-03-07,1.031,2.1804
2016-03-08,1.049,1.7459
2016-03-09,1.034,-1.4299
2016-03-10,1.011,-2.2244
2016-03-11,1.015,0.3956
2016-03-14,1.059,4.335
2016-03-15,1.05,-0.8499
2016-03-16,1.041,-0.8571
2016-03-17,1.09,4.707
2016-03-18,1.139,4.4954
2016-03-21,1.168,2.5461
2016-03-22,1.164,-0.3425
2016-03-23,1.181,1.4605
2016-03-24,1.162,-1.6088
2016-03-25,1.166,0.3442
2016-03-28,1.153,-1.1149
2016-03-29,1.126,-2.3417
2016-03-30,1.171,3.9964
2016-03-31,1.174,0.2562
2016-04-01,1.17,-0.3407
2016-04-05,1.207,3.1624
2016-04-06,1.209,0.1657
2016-04-07,1.184,-2.0678
2016-04-08,1.175,-0.7601
2016-04-11,1.2,2.1277
2016-04-12,1.198,-0.1667
2016-04-13,1.212,1.1686
2016-04-14,1.227,1.2376
2016-04-15,1.219,-0.652
2016-04-18,1.197,-1.8048
2016-04-19,1.196,-0.0835
2016-04-20,1.137,-4.9331
2016-04-21,1.111,-2.2867
2016-04-22,1.127,1.4401
2016-04-25,1.119,-0.7098
2016-04-26,1.14,1.8767
2016-04-27,1.136,-0.3509
2016-04-28,1.136,0.0
2016-04-29,1.133,-0.2641
2016-05-03,1.173,3.5305
2016-05-04,1.17,-0.2558
2016-05-05,1.183,1.1111
2016-05-06,1.138,-3.8039
2016-05-09,1.1,-3.3392
2016-05-10,1.097,-0.2727
2016-05-11,1.085,-1.0939
2016-05-12,1.083,-0.1843
2016-05-13,1.075,-0.7387
2016-05-16,1.093,1.6744
2016-05-17,1.1,0.6404
2016-05-18,1.074,-2.3636
2016-05-19,1.085,1.0242
2016-05-20,1.096,1.0138
2016-05-23,1.112,1.4599
2016-05-24,1.102,-0.8993
2016-05-25,1.099,-0.2722
2016-05-26,1.106,0.6369
2016-05-27,1.102,-0.3617
2016-05-30,1.098,-0.363
2016-05-31,1.149,4.6448
2016-06-01,1.153,0.3481
2016-06-02,1.16,0.6071
2016-06-03,1.2,3.4483
2016-06-06,1.197,-0.25
2016-06-07,1.191,-0.5013
2016-06-08,1.179,-1.0076
2016-06-13,1.103,-6.4461
2016-06-14,1.096,-0.6346
2016-06-15,1.124,2.5547
2016-06-16,1.11,-1.2456
2016-06-17,1.116,0.5405
2016-06-20,1.116,0.0
2016-06-21,1.112,-0.3584
2016-06-22,1.125,1.1691
2016-06-23,1.121,-0.3556
2016-06-24,1.109,-1.0705
2016-06-27,1.135,2.3445
2016-06-28,1.16,2.2026
2016-06-29,1.156,-0.3448
2016-06-30,1.176,1.7301
2016-07-01,1.164,-1.0204
2016-07-04,1.18,1.3746
2016-07-05,1.181,0.0847
2016-07-06,1.189,0.6774
2016-07-07,1.181,-0.6728
2016-07-08,1.182,0.0847
2016-07-11,1.177,-0.423
2016-07-12,1.192,1.2744
2016-07-13,1.219,2.2651
2016-07-14,1.22,0.082
2016-07-15,1.214,-0.4918
2016-07-18,1.207,-0.5766
2016-07-19,1.214,0.58
2016-07-20,1.219,0.4119
2016-07-21,1.219,0.0
2016-07-22,1.216,-0.2461
2016-07-25,1.221,0.4112
2016-07-26,1.233,0.9828
2016-07-27,1.183,-4.0552
2016-07-28,1.171,-1.0144
2016-07-29,1.16,-0.9394
2016-08-01,1.139,-1.8103
2016-08-02,1.147,0.7024
2016-08-03,1.146,-0.0872
2016-08-04,1.157,0.9599
2016-08-05,1.15,-0.605
2016-08-08,1.165,1.3043
2016-08-09,1.178,1.1159
2016-08-10,1.175,-0.2547
2016-08-11,1.164,-0.9362
2016-08-12,1.174,0.8591
2016-08-15,1.209,2.9813
2016-08-16,1.211,0.1654
2016-08-17,1.221,0.8258
2016-08-18,1.217,-0.3276
2016-08-19,1.222,0.4108
2016-08-22,1.203,-1.5548
2016-08-23,1.2,-0.2494
2016-08-24,1.202,0.1667
2016-08-25,1.192,-0.8319
2016-08-26,1.198,0.5034
2016-08-29,1.201,0.2504
2016-08-30,1.198,-0.2498
2016-08-31,1.2,0.1669
2016-09-01,1.194,-0.5
2016-09-02,1.191,-0.2513
2016-09-05,1.191,0.0
2016-09-06,1.21,1.5953
2016-09-07,1.201,-0.7438
2016-09-08,1.203,0.1665
2016-09-09,1.192,-0.9144
2016-09-12,1.156,-3.0201
2016-09-13,1.16,0.346
2016-09-14,1.161,0.0862
2016-09-19,1.171,0.8613
2016-09-20,1.165,-0.5124
2016-09-21,1.169,0.3433
2016-09-22,1.172,0.2566
2016-09-23,1.165,-0.5973
2016-09-26,1.142,-1.9742
2016-09-27,1.152,0.8757
2016-09-28,1.145,-0.6076
2016-09-29,1.148,0.262
2016-09-30,1.151,0.2613
2016-10-10,1.177,2.2589
2016-10-11,1.176,-0.085
2016-10-12,1.175,-0.085
2016-10-13,1.174,-0.0851
2016-10-14,1.163,-0.937
2016-10-17,1.154,-0.7739
2016-10-18,1.169,1.2998
2016-10-19,1.168,-0.0855
2016-10-20,1.168,0.0
2016-10-21,1.161,-0.5993
2016-10-24,1.168,0.6029
2016-10-25,1.169,0.0856
2016-10-26,1.163,-0.5133
2016-10-27,1.163,0.0
2016-10-28,1.157,-0.5159
2016-10-31,1.153,-0.3457
2016-11-01,1.162,0.7806
2016-11-02,1.153,-0.7745
2016-11-03,1.158,0.4337
2016-11-04,1.156,-0.1727
2016-11-07,1.147,-0.7785
2016-11-08,1.158,0.959
2016-11-09,1.145,-1.1226
2016-11-10,1.157,1.048
2016-11-11,1.159,0.1729
2016-11-14,1.171,1.0354
2016-11-15,1.176,0.427
2016-11-16,1.183,0.5952
2016-11-17,1.17,-1.0989
2016-11-18,1.165,-0.4274
2016-11-21,1.166,0.0858
2016-11-22,1.18,1.2007
2016-11-23,1.171,-0.7627
2016-11-24,1.165,-0.5124
2016-11-25,1.172,0.6009
2016-11-28,1.17,-0.1706
2016-11-29,1.169,-0.0855
2016-11-30,1.176,0.5988
2016-12-01,1.16,0.0722
2016-12-02,1.141,-1.6379
2016-12-05,1.129,-1.0517
2016-12-06,1.121,-0.7086
2016-12-07,1.129,0.7136
2016-12-08,1.119,-0.8857
2016-12-09,1.111,-0.7149
2016-12-12,1.052,-5.3105
2016-12-13,1.051,-0.0951
2016-12-14,1.04,-1.0466
2016-12-15,1.045,0.4808
2016-12-16,1.06,1.4354
2016-12-19,1.053,-0.6604
2016-12-20,1.05,-0.2849
2016-12-21,1.055,0.4762
2016-12-22,1.049,-0.5687
2016-12-23,1.036,-1.2393
2016-12-26,1.032,-0.3861
2016-12-27,1.031,-0.0969
2016-12-28,1.027,-0.388
2016-12-29,1.026,-0.0974
2016-12-30,1.027,0.0975
2016-12-31,1.027,0.0
2017-01-03,1.03,0.2921
2017-01-04,1.045,1.4563
2017-01-05,1.042,-0.2871
2017-01-06,1.031,-1.0557
2017-01-09,1.036,0.485
2017-01-10,1.036,0.0
2017-01-11,1.025,-1.0618
2017-01-12,1.018,-0.6829
2017-01-13,1.008,-0.9823
2017-01-16,0.981,-2.6786
2017-01-17,0.997,1.631
2017-01-18,0.988,-0.9027
2017-01-19,0.985,-0.3036
2017-01-20,1.001,1.6244
2017-01-23,1.006,0.4995
2017-01-24,0.997,-0.8946
2017-01-25,1.003,0.6018
2017-01-26,1.008,0.4985
2017-02-03,0.999,-0.8929
2017-02-06,1.008,0.9009
2017-02-07,1.003,-0.496
2017-02-08,1.009,0.5982
2017-02-09,1.012,0.2973
2017-02-10,1.007,-0.4941
2017-02-13,1.011,0.3972
2017-02-14,1.012,0.0989
2017-02-15,0.999,-1.2846
2017-02-16,1.003,0.4004
2017-02-17,1.002,-0.0997
2017-02-20,1.011,0.8982
2017-02-21,1.02,0.8902
2017-02-22,1.023,0.2941
2017-02-23,1.024,0.0978
2017-02-24,1.036,1.1719
2017-02-27,1.033,-0.2896
2017-02-28,1.039,0.5808
2017-03-01,1.042,0.2887
2017-03-02,1.033,-0.8637
2017-03-03,1.029,-0.3872
2017-03-06,1.038,0.8746
2017-03-07,1.045,0.6744
2017-03-08,1.036,-0.8612
2017-03-09,1.029,-0.6757
2017-03-10,1.029,0.0
2017-03-13,1.038,0.8746
2017-03-14,1.032,-0.578
2017-03-15,1.03,-0.1938
2017-03-16,1.037,0.6796
2017-03-17,1.031,-0.5786
2017-03-20,1.025,-0.582
2017-03-21,1.021,-0.3902
2017-03-22,1.012,-0.8815
2017-03-23,1.016,0.3953
2017-03-24,1.016,0.0
2017-03-27,1.014,-0.1969
2017-03-28,1.009,-0.4931
2017-03-29,1.003,-0.5946
2017-03-30,0.981,-2.1934
2017-03-31,0.988,0.7136
2017-04-05,1.003,1.5182
2017-04-06,1.0,-0.2991
2017-04-07,1.0,0.0
2017-04-10,0.98,-2.0
2017-04-11,0.979,-0.102
2017-04-12,0.972,-0.715
2017-04-13,0.972,0.0
2017-04-14,0.966,-0.6173
2017-04-17,0.957,-0.9317
2017-04-18,0.947,-1.0449
2017-04-19,0.945,-0.2112
2017-04-20,0.944,-0.1058
2017-04-21,0.942,-0.2119
2017-04-24,0.927,-1.5924
2017-04-25,0.926,-0.1079
2017-04-26,0.924,-0.216
2017-04-27,0.936,1.2987
2017-04-28,0.94,0.4274
2017-05-02,0.936,-0.4255
2017-05-03,0.936,0.0
2017-05-04,0.931,-0.5342
2017-05-05,0.922,-0.9667
2017-05-08,0.921,-0.1085
2017-05-09,0.925,0.4343
2017-05-10,0.909,-1.7297
2017-05-11,0.901,-0.8801
2017-05-12,0.896,-0.5549
2017-05-15,0.904,0.8929
2017-05-16,0.916,1.3274
2017-05-17,0.925,0.9825
2017-05-18,0.922,-0.3243
2017-05-19,0.917,-0.5423
2017-05-22,0.905,-1.3086
2017-05-23,0.887,-1.989
2017-05-24,0.892,0.5637
2017-05-25,0.901,1.009
2017-05-26,0.902,0.111
2017-05-31,0.901,-0.1109
2017-06-01,0.882,-2.1088
2017-06-02,0.893,1.2472
2017-06-05,0.9,0.7839
2017-06-06,0.904,0.4444
2017-06-07,0.927,2.5442
2017-06-08,0.925,-0.2157
2017-06-09,0.926,0.1081
2017-06-12,0.913,-1.4039
2017-06-13,0.924,1.2048
2017-06-14,0.919,-0.5411
2017-06-15,0.935,1.741
2017-06-16,0.933,-0.2139
2017-06-19,0.935,0.2144
2017-06-20,0.931,-0.4278
2017-06-21,0.933,0.2148
2017-06-22,0.918,-1.6077
2017-06-23,0.918,0.0
2017-06-26,0.928,1.0893
2017-06-27,0.932,0.431
2017-06-28,0.926,-0.6438
2017-06-29,0.929,0.324
2017-06-30,0.928,-0.1076
2017-07-03,0.935,0.7543
2017-07-04,0.928,-0.7487
2017-07-05,0.933,0.5388
2017-07-06,0.925,-0.8574
2017-07-07,0.924,-0.1081
2017-07-10,0.899,-2.7056
2017-07-11,0.891,-0.8899
2017-07-12,0.89,-0.1122
2017-07-13,0.886,-0.4494
2017-07-14,0.881,-0.5643
2017-07-17,0.835,-5.2213
2017-07-18,0.841,0.7186
2017-07-19,0.85,1.0702
2017-07-20,0.851,0.1176
2017-07-21,0.851,0.0
2017-07-24,0.853,0.235
2017-07-25,0.858,0.5862
2017-07-26,0.859,0.1166
2017-07-27,0.891,3.7253
2017-07-28,0.886,-0.5612
2017-07-31,0.888,0.2257
2017-08-01,0.889,0.1126
2017-08-02,0.883,-0.6749
2017-08-03,0.89,0.7928
2017-08-04,0.883,-0.7865
2017-08-07,0.886,0.3398
2017-08-08,0.897,1.2415
2017-08-09,0.897,0.0
2017-08-10,0.889,-0.8919
2017-08-11,0.883,-0.6749
2017-08-14,0.902,2.1518
2017-08-15,0.904,0.2217
2017-08-16,0.92,1.7699
2017-08-17,0.924,0.4348
2017-08-18,0.915,-0.974
2017-08-21,0.921,0.6557
2017-08-22,0.912,-0.9772
2017-08-23,0.906,-0.6579
2017-08-24,0.895,-1.2141
2017-08-25,0.906,1.2291
2017-08-28,0.92,1.5453
2017-08-29,0.918,-0.2174
2017-08-30,0.919,0.1089
2017-08-31,0.924,0.5441
2017-09-01,0.93,0.6494
2017-09-04,0.935,0.5376
2017-09-05,0.932,-0.3209
2017-09-06,0.94,0.8584
2017-09-07,0.936,-0.4255
2017-09-08,0.936,0.0
2017-09-11,0.939,0.3205
2017-09-12,0.93,-0.9585
2017-09-13,0.933,0.3226
2017-09-14,0.934,0.1072
2017-09-15,0.932,-0.2141
2017-09-18,0.936,0.4292
2017-09-19,0.931,-0.5342
2017-09-20,0.935,0.4296
2017-09-21,0.923,-1.2834
2017-09-22,0.92,-0.325
2017-09-25,0.907,-1.413
2017-09-26,0.908,0.1103
2017-09-27,0.912,0.4405
2017-09-28,0.91,-0.2193
2017-09-29,0.914,0.4396
2017-10-09,0.926,1.3129
2017-10-10,0.938,1.2959
2017-10-11,0.936,-0.2132
2017-10-12,0.934,-0.2137
2017-10-13,0.94,0.6424
2017-10-16,0.918,-2.3404
2017-10-17,0.915,-0.3268
2017-10-18,0.909,-0.6557
2017-10-19,0.902,-0.7701
2017-10-20,0.915,1.4412
2017-10-23,0.916,0.1093
2017-10-24,0.915,-0.1092
2017-10-25,0.918,0.3279
2017-10-26,0.918,0.0
2017-10-27,0.914,-0.4357
2017-10-30,0.873,-4.4858
2017-10-31,0.878,0.5727
2017-11-01,0.878,0.0
2017-11-02,0.872,-0.6834
2017-11-03,0.87,-0.2294
2017-11-06,0.872,0.2299
2017-11-07,0.884,1.3761
2017-11-08,0.9,1.81
2017-11-09,0.898,-0.2222
2017-11-10,0.899,0.1114
2017-11-13,0.894,-0.5562
2017-11-14,0.885,-1.0067
2017-11-15,0.861,-2.7119
2017-11-16,0.859,-0.2323
2017-11-17,0.836,-2.6775
2017-11-20,0.84,0.4785
2017-11-21,0.845,0.5952
2017-11-22,0.845,0.0
2017-11-23,0.827,-2.1302
2017-11-24,0.828,0.1209
2017-11-27,0.822,-0.7246
2017-11-28,0.831,1.0949
2017-11-29,0.825,-0.722
2017-11-30,0.817,-0.9697
2017-12-01,0.809,1.7732
2017-12-04,0.806,-0.3708
2017-12-05,0.797,-1.1166
2017-12-06,0.808,1.3802
2017-12-07,0.813,0.6188
2017-12-08,0.822,1.107
2017-12-11,0.833,1.3382
2017-12-12,0.826,-0.8403
2017-12-13,0.829,0.3632
2017-12-14,0.825,-0.4825
2017-12-15,0.824,-0.1212
2017-12-18,0.817,-0.8495
2017-12-19,0.822,0.612
2017-12-20,0.811,-1.3382
2017-12-21,0.812,0.1233
2017-12-22,0.81,-0.2463
2017-12-25,0.8,-1.2346
2017-12-26,0.801,0.125
2017-12-27,0.798,-0.3745
2017-12-28,0.802,0.5013
2017-12-29,0.808,0.7481
2017-12-31,0.807,0.0
2018-01-02,0.812,0.495
2018-01-03,0.816,0.4926
2018-01-04,0.814,-0.2451
2018-01-05,0.812,-0.2457
2018-01-08,0.809,-0.3695
2018-01-09,0.804,-0.618
2018-01-10,0.805,0.1244
2018-01-11,0.813,0.9938
2018-01-12,0.809,-0.492
2018-01-15,0.79,-2.3486
2018-01-16,0.792,0.2532
2018-01-17,0.797,0.6313
2018-01-18,0.795,-0.2509
2018-01-19,0.794,-0.1258
2018-01-22,0.813,2.3929
2018-01-23,0.82,0.861
2018-01-24,0.846,3.1707
2018-01-25,0.847,0.1182
2018-01-26,0.849,0.2361
2018-01-29,0.839,-1.1779
2018-01-30,0.832,-0.8343
2018-01-31,0.811,-2.524
2018-02-01,0.791,-2.4661
2018-02-02,0.796,0.6321
2018-02-05,0.788,-1.005
2018-02-06,0.752,-4.5685
2018-02-07,0.758,0.7979
2018-02-08,0.763,0.6596
2018-02-09,0.735,-3.6697
2018-02-12,0.755,2.7211
2018-02-13,0.752,-0.3974
2018-02-14,0.749,-0.3989
2018-02-22,0.766,2.2697
2018-02-23,0.756,-1.3055
2018-02-26,0.778,2.9101
2018-02-27,0.794,2.0566
2018-02-28,0.797,0.3778
2018-03-01,0.811,1.7566
2018-03-02,0.805,-0.7398
2018-03-05,0.811,0.7453
2018-03-06,0.815,0.4932
2018-03-07,0.805,-1.227
2018-03-08,0.807,0.2484
2018-03-09,0.83,2.8501
2018-03-12,0.846,1.9277
2018-03-13,0.838,-0.9456
2018-03-14,0.828,-1.1933
2018-03-15,0.825,-0.3623
2018-03-16,0.82,-0.6061
2018-03-19,0.823,0.3659
2018-03-20,0.824,0.1215
2018-03-21,0.813,-1.335
2018-03-22,0.813,0.0
2018-03-23,0.772,-5.0431
2018-03-26,0.789,2.2021
2018-03-27,0.811,2.7883
2018-03-28,0.802,-1.1097
2018-03-29,0.803,0.1247
2018-03-30,0.816,1.6189
2018-04-02,0.816,0.0
2018-04-03,0.799,-2.0833
2018-04-04,0.79,-1.1264
2018-04-09,0.788,-0.2532
2018-04-10,0.789,0.1269
2018-04-11,0.793,0.507
2018-04-12,0.787,-0.7566
2018-04-13,0.788,0.1271
2018-04-16,0.789,0.1269
2018-04-17,0.766,-2.9151
2018-04-18,0.775,1.1749
2018-04-19,0.775,0.0
2018-04-20,0.756,-2.4516
2018-04-23,0.745,-1.455
2018-04-24,0.768,3.0872
2018-04-25,0.771,0.3906
2018-04-26,0.757,-1.8158
2018-04-27,0.761,0.5284
2018-05-02,0.756,-0.657
2018-05-03,0.763,0.9259
2018-05-04,0.757,-0.7864
2018-05-07,0.767,1.321
2018-05-08,0.773,0.7823
2018-05-09,0.77,-0.3881
2018-05-10,0.774,0.5195
2018-05-11,0.766,-1.0336
2018-05-14,0.765,-0.1305
2018-05-15,0.774,1.1765
2018-05-16,0.771,-0.3876
2018-05-17,0.767,-0.5188
2018-05-18,0.773,0.7823
2018-05-21,0.783,1.2937
2018-05-22,0.783,0.0
2018-05-23,0.773,-1.2771
2018-05-24,0.771,-0.2587
2018-05-25,0.76,-1.4267
2018-05-28,0.754,-0.7895
2018-05-29,0.753,-0.1326
2018-05-30,0.731,-2.9216
2018-05-31,0.741,1.368
2018-06-01,0.733,-1.0796
2018-06-04,0.727,-0.8186
2018-06-05,0.738,1.5131
2018-06-06,0.736,-0.271
2018-06-07,0.732,-0.5435
2018-06-08,0.721,-1.5027
2018-06-11,0.716,-0.6935
