date,price,std,mid band,upper band,lower band,signals,cumsum,coordinates
2018-05-18,0.9690000000000001,0.01358107332398952,0.9735349999999998,1.0006971466479788,0.9463728533520208,0,0,
2018-05-21,0.9717,0.012068645761903727,0.9721199999999998,0.9962572915238073,0.9479827084761923,0,0,
2018-05-22,0.9729,0.010141072039250305,0.9707649999999998,0.9910471440785004,0.9504828559214992,0,0,
2018-05-23,0.9706,0.009087990919194941,0.9697999999999999,0.9879759818383897,0.95162401816161,0,0,
2018-05-24,0.9589,0.00882271440508452,0.9685849999999998,0.9862304288101689,0.9509395711898307,0,0,
2018-05-25,0.9647,0.007316044012989687,0.967335,0.9819670880259793,0.9527029119740206,0,0,
2018-05-28,0.9499,0.008092530669177702,0.9661199999999999,0.9823050613383553,0.9499349386616445,0,0,
2018-05-29,0.9332,0.01092675494756857,0.9644149999999998,0.9862685098951369,0.9425614901048627,0,0,
2018-05-30,0.9198,0.014729843497936075,0.9619749999999998,0.991434686995872,0.9325153130041276,0,0,
2018-05-31,0.9267,0.01671321176101195,0.9602749999999999,0.9937014235220237,0.926848576477976,0,0,
2018-06-01,0.9149,0.019518965136502683,0.9578499999999999,0.9968879302730053,0.9188120697269945,0,0,
2018-06-04,0.9196,0.020977428345724566,0.9552249999999998,0.9971798566914489,0.9132701433085506,0,0,
2018-06-05,0.9415,0.020334194042755424,0.9532949999999998,0.9939633880855107,0.9126266119144889,0,0,
2018-06-06,0.9505,0.01966689644528297,0.9520549999999999,0.9913887928905658,0.9127212071094339,0,0,
2018-06-07,0.9363,0.01954289748489906,0.9504199999999997,0.9895057949697978,0.9113342050302016,0,0,
2018-06-08,0.9328,0.019788946276566962,0.9490649999999997,0.9886428925531336,0.9094871074468658,0,0,
2018-06-11,0.9223,0.020675265542748653,0.9478349999999998,0.9891855310854971,0.9064844689145024,0,0,
2018-06-12,0.9317,0.020555887234561605,0.9461649999999997,0.9872767744691229,0.9050532255308765,0,0,
2018-06-13,0.9151,0.02069952961581021,0.9432999999999996,0.98469905923162,0.9019009407683791,0,0,
2018-06-14,0.9088,0.021466043564565065,0.9405449999999996,0.9834770871291297,0.8976129128708695,0,0,
2018-06-15,0.8879,0.023382379780735447,0.9364899999999995,0.9832547595614703,0.8897252404385286,0,0,
2018-06-19,0.862,0.027237058249842006,0.9310049999999995,0.9854791164996836,0.8765308835003155,0,0,
2018-06-20,0.8836,0.027327071597690253,0.9265399999999996,0.9811941431953801,0.871885856804619,0,0,
2018-06-21,0.8692,0.02811733123519197,0.9214699999999996,0.9777046624703835,0.8652353375296157,0,0,
2018-06-22,0.883,0.027920938662400047,0.9176749999999995,0.9735168773247995,0.8618331226751994,0,0,
2018-06-25,0.8849,0.026513596809741028,0.9136849999999995,0.9667121936194816,0.8606578063805175,0,0,
2018-06-26,0.8928,0.025462130807597284,0.9108299999999996,0.9617542616151942,0.859905738384805,0,0,
2018-06-27,0.8845,0.025538772896376027,0.9083949999999996,0.9594725457927517,0.8573174542072476,0,0,
2018-06-28,0.8789,0.02620625678605937,0.9063499999999998,0.9587625135721185,0.853937486427881,0,0,
2018-06-29,0.9071,0.025768015670186727,0.9053699999999998,0.9569060313403732,0.8538339686596264,0,0,
2018-06-30,0.9071,0.025675046251176288,0.9049799999999998,0.9563300925023523,0.8536299074976472,0,0,
2018-07-02,0.9044,0.025443427442073174,0.9042199999999998,0.9551068548841462,0.8533331451158535,0,0,
2018-07-03,0.9226,0.02431174450862534,0.9032749999999996,0.9518984890172503,0.8546515109827489,0,0,
2018-07-04,0.9059999999999999,0.021653211746699687,0.9010499999999995,0.9443564234933989,0.8577435765066,0,0,
2018-07-05,0.8862,0.02021050990268089,0.8985449999999995,0.9389660198053613,0.8581239801946376,0,0,
2018-07-06,0.8928,0.01855352073270719,0.8965449999999995,0.9336520414654139,0.859437958534585,0,0,
2018-07-09,0.9211,0.018467589675458487,0.8964849999999995,0.9334201793509165,0.8595498206490826,0,0,
2018-07-10,0.9283,0.018139090530211444,0.8963149999999995,0.9325931810604224,0.8600368189395766,0,0,
2018-07-11,0.914,0.018080707950742653,0.8962599999999996,0.932421415901485,0.8600985840985143,0,0,
2018-07-12,0.9393,0.02033923548219174,0.8977849999999996,0.9384634709643831,0.8571065290356161,0,0,
2018-07-13,0.9335,0.021684199316554117,0.9000649999999997,0.9434333986331079,0.8566966013668914,0,0,
2018-07-16,0.9359999999999999,0.021154152883312734,0.9037649999999997,0.9460733057666252,0.8614566942333742,0,0,
2018-07-17,0.9363,0.021783020910792903,0.9063999999999997,0.9499660418215855,0.8628339581784138,0,0,
2018-07-18,0.9215,0.020161069181131103,0.9090149999999998,0.949337138362262,0.8686928616377376,0,0,
2018-07-19,0.905,0.019246387904447392,0.9101149999999999,0.9486077758088947,0.8716222241911051,0,0,
2018-07-20,0.9183,0.018372556049431735,0.9117849999999997,0.9485301120988632,0.8750398879011363,0,0,
2018-07-23,0.9408,0.018889854559079936,0.9141849999999996,0.9519647091181594,0.8764052908818397,0,0,
2018-07-24,0.9486,0.019025547920736574,0.9173899999999996,0.9554410958414727,0.8793389041585264,0,0,
2018-07-25,0.9487,0.017965891660530704,0.9208799999999995,0.9568117833210609,0.8849482166789381,0,0,
2018-07-26,0.9319,0.01781999468367899,0.9221199999999994,0.9577599893673574,0.8864800106326414,0,0,
2018-07-27,0.9333,0.017619609291325913,0.9234299999999994,0.9586692185826512,0.8881907814173476,0,0,
2018-07-30,0.9188,0.017087222064887192,0.9241499999999995,0.9583244441297738,0.8899755558702251,0,0,
2018-07-31,0.9237,0.017083740346029528,0.9242049999999995,0.9583724806920586,0.8900375193079404,0,0,
2018-08-01,0.8919,0.01813324948381112,0.9234999999999995,0.9597664989676218,0.8872335010323773,0,0,
2018-08-02,0.8598,0.021617527002047263,0.9221799999999997,0.9654150540040942,0.8789449459959051,0,0,
2018-08-03,0.8449,0.027021750985378856,0.9197849999999995,0.9738285019707572,0.8657414980292418,0,0,
2018-08-06,0.8177,0.03536156514457076,0.9146149999999995,0.9853381302891411,0.843891869710858,0,0,
2018-08-07,0.8402,0.03887943442300403,0.9102099999999995,0.9879688688460075,0.8324511311539915,0,0,
2018-08-08,0.8170000000000001,0.04408358567897844,0.9053599999999994,0.9935271713579563,0.8171928286420425,0,0,
2018-08-09,0.8493,0.04502028080999242,0.9008599999999994,0.9909005616199843,0.8108194383800146,0,0,
