净值日期,单位净值,日增长率
2016-04-26,1.0,0
2016-04-29,1.0,0
2016-05-06,0.998,0
2016-05-13,0.994,0
2016-05-20,0.996,0
2016-05-27,0.999,0
2016-06-03,1.013,0
2016-06-08,1.012,0
2016-06-17,1.013,0
2016-06-24,1.013,0
2016-06-30,1.036,0
2016-07-01,1.036,0.0
2016-07-08,1.054,0
2016-07-15,1.068,0
2016-07-21,1.068,0
2016-07-22,1.061,-0.6554
2016-07-25,1.062,0.0943
2016-07-26,1.072,0.9416
2016-07-27,1.046,-2.4254
2016-07-28,1.046,0.0
2016-07-29,1.043,-0.2868
2016-08-01,1.034,-0.8629
2016-08-02,1.039,0.4836
2016-08-03,1.043,0.385
2016-08-04,1.047,0.3835
2016-08-05,1.045,-0.191
2016-08-08,1.054,0.8612
2016-08-09,1.06,0.5693
2016-08-10,1.057,-0.283
2016-08-11,1.05,-0.6623
2016-08-12,1.06,0.9524
2016-08-15,1.084,2.2642
2016-08-16,1.083,-0.0923
2016-08-17,1.083,0.0
2016-08-18,1.082,-0.0923
2016-08-19,1.084,0.1848
2016-08-22,1.076,-0.738
2016-08-23,1.077,0.0929
2016-08-24,1.077,0.0
2016-08-25,1.073,-0.3714
2016-08-26,1.074,0.0932
2016-08-29,1.076,0.1862
2016-08-30,1.078,0.1859
2016-08-31,1.079,0.0928
2016-09-01,1.073,-0.5561
2016-09-02,1.071,-0.1864
2016-09-05,1.073,0.1867
2016-09-06,1.085,1.1184
2016-09-07,1.086,0.0922
2016-09-08,1.087,0.0921
2016-09-09,1.083,-0.368
2016-09-12,1.063,-1.8467
2016-09-13,1.066,0.2822
2016-09-14,1.061,-0.469
2016-09-19,1.07,0.8483
2016-09-20,1.071,0.0935
2016-09-21,1.073,0.1867
2016-09-22,1.079,0.5592
2016-09-23,1.077,-0.1854
2016-09-26,1.062,-1.3928
2016-09-27,1.067,0.4708
2016-09-28,1.066,-0.0937
2016-09-29,1.07,0.3752
2016-09-30,1.074,0.3738
2016-10-10,1.089,1.3966
2016-10-11,1.092,0.2755
2016-10-12,1.091,-0.0916
2016-10-13,1.092,0.0917
2016-10-14,1.091,-0.0916
2016-10-17,1.084,-0.6416
2016-10-18,1.094,0.9225
2016-10-19,1.092,-0.1828
2016-10-20,1.095,0.2747
2016-10-21,1.093,-0.1826
2016-10-24,1.1,0.6404
2016-10-25,1.101,0.0909
2016-10-26,1.097,-0.3633
2016-10-27,1.096,-0.0912
2016-10-28,1.092,-0.365
2016-10-31,1.092,0.0
2016-11-01,1.099,0.641
2016-11-02,1.093,-0.546
2016-11-03,1.098,0.4575
2016-11-04,1.095,-0.2732
2016-11-07,1.093,-0.1826
2016-11-08,1.097,0.366
2016-11-09,1.091,-0.5469
2016-11-10,1.102,1.0082
2016-11-11,1.107,0.4537
2016-11-14,1.109,0.1807
2016-11-15,1.112,0.2705
2016-11-16,1.113,0.0899
2016-11-17,1.11,-0.2695
2016-11-18,1.107,-0.2703
2016-11-21,1.11,0.271
2016-11-22,1.119,0.8108
2016-11-23,1.12,0.0894
2016-11-24,1.118,-0.1786
2016-11-25,1.124,0.5367
2016-11-28,1.126,0.1779
2016-11-29,1.122,-0.3552
2016-11-30,1.116,-0.5348
2016-12-01,1.123,0.6272
2016-12-02,1.112,-0.9795
2016-12-05,1.108,-0.3597
2016-12-06,1.107,-0.0903
2016-12-07,1.115,0.7227
2016-12-08,1.112,-0.2691
2016-12-09,1.111,-0.0899
2016-12-12,1.077,-3.0603
2016-12-13,1.079,0.1857
2016-12-14,1.073,-0.5561
2016-12-15,1.069,-0.3728
2016-12-16,1.075,0.5613
2016-12-19,1.074,-0.093
2016-12-20,1.071,-0.2793
2016-12-21,1.081,0.9337
2016-12-22,1.081,0.0
2016-12-23,1.074,-0.6475
2016-12-26,1.078,0.3724
2016-12-27,1.081,0.2783
2016-12-28,1.078,-0.2775
2016-12-29,1.076,-0.1855
2016-12-30,1.082,0.5576
2016-12-31,1.082,0.0
2017-01-03,1.09,0.7394
2017-01-04,1.1,0.9174
2017-01-05,1.098,-0.1818
2017-01-06,1.09,-0.7286
2017-01-09,1.095,0.4587
2017-01-10,1.092,-0.274
2017-01-11,1.083,-0.8242
2017-01-12,1.074,-0.831
2017-01-13,1.065,-0.838
2017-01-16,1.048,-1.5962
2017-01-17,1.056,0.7634
2017-01-18,1.056,0.0
2017-01-19,1.054,-0.1894
2017-01-20,1.067,1.2334
2017-01-23,1.072,0.4686
2017-01-24,1.07,-0.1866
2017-01-25,1.075,0.4673
2017-01-26,1.08,0.4651
2017-02-03,1.074,-0.5556
2017-02-06,1.082,0.7449
2017-02-07,1.082,0.0
2017-02-08,1.088,0.5545
2017-02-09,1.092,0.3676
2017-02-10,1.093,0.0916
2017-02-13,1.102,0.8234
2017-02-14,1.102,0.0
2017-02-15,1.095,-0.6352
2017-02-16,1.1,0.4566
2017-02-17,1.092,-0.7273
2017-02-20,1.105,1.1905
