净值日期,累计净值
2017-08-18,0.922
2017-08-21,0.931
2017-08-22,0.941
2017-08-23,0.931
2017-08-24,0.923
2017-08-25,0.933
2017-08-28,0.946
2017-08-29,0.941
2017-08-30,0.944
2017-08-31,0.951
2017-09-01,0.964
2017-09-04,0.968
2017-09-05,0.987
2017-09-06,1.006
2017-09-07,0.997
2017-09-08,1.003
2017-09-11,1.053
2017-09-12,1.051
2017-09-13,1.058
2017-09-14,1.044
2017-09-15,1.037
2017-09-18,1.054
2017-09-19,1.042
2017-09-20,1.056
2017-09-21,1.039
2017-09-22,1.031
2017-09-25,1.012
2017-09-26,1.023
2017-09-27,1.046
2017-09-28,1.042
2017-09-29,1.04
2017-10-09,1.054
2017-10-10,1.043
2017-10-11,1.033
2017-10-12,1.027
2017-10-13,1.031
2017-10-16,1.016
2017-10-17,1.009
2017-10-18,1.0
2017-10-19,0.999
2017-10-20,1.019
2017-10-23,1.013
2017-10-24,1.014
2017-10-25,1.013
2017-10-26,1.014
2017-10-27,1.006
2017-10-30,0.983
2017-10-31,0.999
2017-11-01,0.999
2017-11-02,0.989
2017-11-03,0.982
2017-11-06,0.987
2017-11-07,0.988
2017-11-08,1.003
2017-11-09,1.007
2017-11-10,1.01
2017-11-13,1.011
2017-11-14,0.993
2017-11-15,0.959
2017-11-16,0.954
2017-11-17,0.933
2017-11-20,0.949
2017-11-21,0.95
2017-11-22,0.951
2017-11-23,0.93
2017-11-24,0.936
2017-11-27,0.905
2017-11-28,0.917
2017-11-29,0.918
2017-11-30,0.913
2017-12-01,0.918
2017-12-04,0.909
2017-12-05,0.885
2017-12-06,0.892
2017-12-07,0.883
2017-12-08,0.89
2017-12-11,0.906
2017-12-12,0.907
2017-12-13,0.91
2017-12-14,0.907
2017-12-15,0.896
2017-12-18,0.89
2017-12-19,0.891
2017-12-20,0.881
2017-12-21,0.89
2017-12-22,0.892
2017-12-25,0.881
2017-12-26,0.885
2017-12-27,0.896
2017-12-28,0.898
2017-12-29,0.899
2017-12-31,0.899
2018-01-02,0.908
2018-01-03,0.924
2018-01-04,0.923
2018-01-05,0.916
2018-01-08,0.922
2018-01-09,0.919
2018-01-10,0.91
2018-01-11,0.912
2018-01-12,0.907
2018-01-15,0.873
2018-01-16,0.87
2018-01-17,0.86
2018-01-18,0.859
2018-01-19,0.86
2018-01-22,0.87
2018-01-23,0.875
2018-01-24,0.88
2018-01-25,0.877
2018-01-26,0.872
2018-01-29,0.864
2018-01-30,0.865
2018-01-31,0.853
2018-02-01,0.831
2018-02-02,0.836
2018-02-05,0.825
2018-02-06,0.788
2018-02-07,0.79
2018-02-08,0.807
2018-02-09,0.791
2018-02-12,0.834
2018-02-13,0.839
2018-02-14,0.848
2018-02-22,0.868
2018-02-23,0.874
2018-02-26,0.892
2018-02-27,0.887
2018-02-28,0.9
2018-03-01,0.909
2018-03-02,0.907
2018-03-05,0.915
2018-03-06,0.92
2018-03-07,0.913
2018-03-08,0.907
2018-03-09,0.923
2018-03-12,0.954
2018-03-13,0.95
2018-03-14,0.943
2018-03-15,0.953
2018-03-16,0.941
2018-03-19,0.941
2018-03-20,0.938
2018-03-21,0.922
2018-03-22,0.918
2018-03-23,0.868
2018-03-26,0.893
2018-03-27,0.918
2018-03-28,0.899
2018-03-29,0.898
2018-03-30,0.911
2018-04-02,0.9
2018-04-03,0.886
2018-04-04,0.878
2018-04-09,0.875
2018-04-10,0.885
2018-04-11,0.887
2018-04-12,0.876
2018-04-13,0.88
2018-04-16,0.871
2018-04-17,0.845
2018-04-18,0.852
2018-04-19,0.855
2018-04-20,0.839
2018-04-23,0.835
2018-04-24,0.854
2018-04-25,0.85
2018-04-26,0.827
2018-04-27,0.829
2018-05-02,0.829
2018-05-03,0.834
2018-05-04,0.83
2018-05-07,0.856
2018-05-08,0.859
2018-05-09,0.86
2018-05-10,0.864
2018-05-11,0.876
2018-05-14,0.882
2018-05-15,0.883
2018-05-16,0.877
2018-05-17,0.87
2018-05-18,0.874
2018-05-21,0.884
2018-05-22,0.884
2018-05-23,0.867
2018-05-24,0.867
2018-05-25,0.854
2018-05-28,0.853
2018-05-29,0.851
2018-05-30,0.828
2018-05-31,0.833
2018-06-01,0.828
2018-06-04,0.818
2018-06-05,0.836
2018-06-06,0.843
2018-06-07,0.841
2018-06-08,0.836
2018-06-11,0.834
2018-06-12,0.831
2018-06-13,0.821
2018-06-14,0.816
2018-06-15,0.8
2018-06-19,0.759
2018-06-20,0.772
2018-06-21,0.751
2018-06-22,0.772
2018-06-25,0.775
2018-06-26,0.782
2018-06-27,0.773
2018-06-28,0.762
2018-06-29,0.785
2018-06-30,0.785
2018-07-02,0.771
2018-07-03,0.769
2018-07-04,0.753
2018-07-05,0.741
2018-07-06,0.747
2018-07-09,0.759
2018-07-10,0.768
2018-07-11,0.768
2018-07-12,0.781
2018-07-13,0.783
2018-07-16,0.773
2018-07-17,0.779
2018-07-18,0.771
2018-07-19,0.762
2018-07-20,0.77
2018-07-23,0.78
2018-07-24,0.783
2018-07-25,0.775
2018-07-26,0.766
2018-07-27,0.76
2018-07-30,0.755
2018-07-31,0.741
2018-08-01,0.733
2018-08-02,0.716
2018-08-03,0.706
2018-08-06,0.682
2018-08-07,0.69
2018-08-08,0.678
2018-08-09,0.693
2018-08-10,0.698
2018-08-13,0.703
2018-08-14,0.697
2018-08-15,0.682
2018-08-16,0.673
2018-08-17,0.665
2018-08-20,0.672
2018-08-21,0.676
2018-08-22,0.668
2018-08-23,0.676
2018-08-24,0.671
2018-08-27,0.682
2018-08-28,0.688
2018-08-29,0.679
2018-08-30,0.674
2018-08-31,0.664
2018-09-03,0.665
2018-09-04,0.668
2018-09-05,0.656
2018-09-06,0.651
2018-09-07,0.65
2018-09-10,0.636
2018-09-11,0.638
2018-09-12,0.644
2018-09-13,0.649
2018-09-14,0.654
2018-09-17,0.643
2018-09-18,0.655
2018-09-19,0.665
2018-09-20,0.667
2018-09-21,0.683
2018-09-25,0.681
2018-09-26,0.686
2018-09-27,0.675
2018-09-28,0.681
2018-10-08,0.654
2018-10-09,0.649
2018-10-10,0.642
2018-10-11,0.601
2018-10-12,0.598
2018-10-15,0.591
2018-10-16,0.578
2018-10-17,0.576
2018-10-18,0.568
2018-10-19,0.58
2018-10-22,0.605
2018-10-23,0.588
2018-10-24,0.591
2018-10-25,0.59
2018-10-26,0.587
2018-10-29,0.572
2018-10-30,0.575
2018-10-31,0.586
2018-11-01,0.587
2018-11-02,0.612
2018-11-05,0.616
2018-11-06,0.61
2018-11-07,0.612
2018-11-08,0.604
2018-11-09,0.605
2018-11-12,0.62
2018-11-13,0.627
2018-11-14,0.621
2018-11-15,0.629
2018-11-16,0.635
2018-11-19,0.636
2018-11-20,0.625
2018-11-21,0.628
2018-11-22,0.627
2018-11-23,0.605
2018-11-26,0.603
2018-11-27,0.612
2018-11-28,0.624
2018-11-29,0.618
2018-11-30,0.63
2018-12-03,0.646
2018-12-04,0.648
2018-12-05,0.652
2018-12-06,0.642
2018-12-07,0.643
2018-12-10,0.635
2018-12-11,0.64
2018-12-12,0.646
2018-12-13,0.649
2018-12-14,0.635
2018-12-17,0.632
2018-12-18,0.627
2018-12-19,0.619
2018-12-20,0.618
2018-12-21,0.613
2018-12-24,0.616
2018-12-25,0.61
2018-12-26,0.605
2018-12-27,0.605
2018-12-28,0.605
2018-12-31,0.605
2019-01-02,0.599
2019-01-03,0.593
2019-01-04,0.602
2019-01-07,0.612
2019-01-08,0.619
2019-01-09,0.611
2019-01-10,0.607
2019-01-11,0.609
2019-01-14,0.607
2019-01-15,0.615
2019-01-16,0.612
2019-01-17,0.606
2019-01-18,0.611
2019-01-21,0.613
2019-01-22,0.608
2019-01-23,0.616
2019-01-24,0.62
2019-01-25,0.625
2019-01-28,0.622
2019-01-29,0.613
2019-01-30,0.607
2019-01-31,0.605
2019-02-01,0.622
2019-02-11,0.64
2019-02-12,0.642
2019-02-13,0.654
2019-02-14,0.661
2019-02-15,0.648
2019-02-18,0.667
2019-02-19,0.659
2019-02-20,0.66
2019-02-21,0.657
2019-02-22,0.664
2019-02-25,0.698
2019-02-26,0.701
2019-02-27,0.687
2019-02-28,0.686
2019-03-01,0.698
2019-03-04,0.707
2019-03-05,0.712
2019-03-06,0.714
2019-03-07,0.711
2019-03-08,0.688
2019-03-11,0.716
2019-03-12,0.726
2019-03-13,0.715
2019-03-14,0.709
2019-03-15,0.711
2019-03-18,0.72
2019-03-19,0.716
2019-03-20,0.705
2019-03-21,0.708
2019-03-22,0.709
2019-03-25,0.705
2019-03-26,0.686
2019-03-27,0.682
2019-03-28,0.675
2019-03-29,0.688
2019-04-01,0.709
2019-04-02,0.715
2019-04-03,0.714
2019-04-04,0.722
2019-04-08,0.717
2019-04-09,0.714
2019-04-10,0.717
2019-04-11,0.707
2019-04-12,0.701
2019-04-15,0.697
2019-04-16,0.708
2019-04-17,0.73
2019-04-18,0.72
2019-04-19,0.723
2019-04-22,0.707
2019-04-23,0.696
2019-04-24,0.702
2019-04-25,0.681
2019-04-26,0.673
2019-04-29,0.66
2019-04-30,0.66
2019-05-06,0.624
2019-05-07,0.632
2019-05-08,0.625
2019-05-09,0.619
2019-05-10,0.638
2019-05-13,0.629
2019-05-14,0.625
2019-05-15,0.635
2019-05-16,0.641
2019-05-17,0.622
2019-05-20,0.617
2019-05-21,0.623
2019-05-22,0.618
2019-05-23,0.606
2019-05-24,0.605
2019-05-27,0.616
2019-05-28,0.618
2019-05-29,0.616
2019-05-30,0.616
2019-05-31,0.615
2019-06-03,0.606
2019-06-04,0.599
2019-06-05,0.602
2019-06-06,0.594
2019-06-10,0.606
2019-06-11,0.62
2019-06-12,0.616
2019-06-13,0.615
2019-06-14,0.606
2019-06-17,0.607
2019-06-18,0.605
2019-06-19,0.61
2019-06-20,0.617
2019-06-21,0.623
2019-06-24,0.623
2019-06-25,0.618
2019-06-26,0.623
2019-06-27,0.626
2019-06-28,0.62
2019-06-30,0.62
2019-07-01,0.64
2019-07-02,0.648
2019-07-03,0.65
2019-07-04,0.646
2019-07-05,0.648
2019-07-08,0.634
2019-07-09,0.645
2019-07-10,0.64
2019-07-11,0.643
2019-07-12,0.648
2019-07-15,0.649
2019-07-16,0.649
2019-07-17,0.65
2019-07-18,0.643
2019-07-19,0.649
2019-07-22,0.64
2019-07-23,0.652
2019-07-24,0.656
2019-07-25,0.656
2019-07-26,0.657
2019-07-29,0.657
2019-07-30,0.663
2019-07-31,0.659
2019-08-01,0.662
2019-08-02,0.656
2019-08-05,0.648
2019-08-06,0.641
2019-08-07,0.646
2019-08-08,0.647
2019-08-09,0.641
2019-08-12,0.648
2019-08-13,0.644
2019-08-14,0.649
2019-08-15,0.651
2019-08-16,0.654
2019-08-19,0.668
2019-08-20,0.665
2019-08-21,0.664
2019-08-22,0.662
2019-08-23,0.656
2019-08-26,0.65
2019-08-27,0.657
2019-08-28,0.657
2019-08-29,0.656
2019-08-30,0.657
2019-09-02,0.675
2019-09-03,0.679
2019-09-04,0.678
2019-09-05,0.681
2019-09-06,0.684
2019-09-09,0.703
2019-09-10,0.704
2019-09-11,0.703
2019-09-12,0.698
2019-09-16,0.698
2019-09-17,0.686
2019-09-18,0.684
2019-09-19,0.695
2019-09-20,0.693
2019-09-23,0.682
2019-09-24,0.69
2019-09-25,0.687
2019-09-26,0.675
2019-09-27,0.678
2019-09-30,0.674
2019-10-08,0.668
2019-10-09,0.67
2019-10-10,0.679
2019-10-11,0.67
2019-10-14,0.678
2019-10-15,0.668
2019-10-16,0.664
2019-10-17,0.66
2019-10-18,0.655
2019-10-21,0.652
2019-10-22,0.658
2019-10-23,0.653
2019-10-24,0.656
2019-10-25,0.661
2019-10-28,0.671
2019-10-29,0.667
2019-10-30,0.669
2019-10-31,0.668
2019-11-01,0.673
2019-11-04,0.676
2019-11-05,0.692
2019-11-06,0.7
2019-11-07,0.696
2019-11-08,0.692
2019-11-11,0.682
2019-11-12,0.684
2019-11-13,0.686
2019-11-14,0.688
2019-11-15,0.679
2019-11-18,0.682
2019-11-19,0.706
2019-11-20,0.705
2019-11-21,0.708
2019-11-22,0.712
2019-11-25,0.71
2019-11-26,0.725
2019-11-27,0.731
2019-11-28,0.729
2019-11-29,0.726
2019-12-02,0.723
2019-12-03,0.728
2019-12-04,0.733
2019-12-05,0.745
2019-12-06,0.752
2019-12-09,0.749
2019-12-10,0.747
2019-12-11,0.736
2019-12-12,0.734
2019-12-13,0.755
2019-12-16,0.764
2019-12-17,0.784
2019-12-18,0.777
2019-12-19,0.778
2019-12-20,0.778
2019-12-23,0.777
2019-12-24,0.81
2019-12-25,0.819
2019-12-26,0.823
2019-12-27,0.817
2019-12-30,0.829
2019-12-31,0.829
2020-01-02,0.837
2020-01-03,0.845
2020-01-06,0.873
2020-01-07,0.868
2020-01-08,0.871
2020-01-09,0.88
2020-01-10,0.878
2020-01-13,0.893
2020-01-14,0.906
2020-01-15,0.892
2020-01-16,0.892
2020-01-17,0.89
2020-01-20,0.911
2020-01-21,0.899
2020-01-22,0.933
2020-01-23,0.914
2020-02-03,0.857
2020-02-04,0.911
2020-02-05,0.939
2020-02-06,0.956
2020-02-07,0.931
2020-02-10,0.968
2020-02-11,0.964
2020-02-12,0.995
2020-02-13,0.987
2020-02-14,0.978
2020-02-17,1.007
2020-02-18,1.015
2020-02-19,0.987
2020-02-20,0.996
2020-02-21,1.002
2020-02-24,1.0
2020-02-25,1.025
2020-02-26,0.991
2020-02-27,0.986
2020-02-28,0.952
2020-03-02,0.961
2020-03-03,0.975
2020-03-04,0.972
2020-03-05,0.972
2020-03-06,0.971
2020-03-09,0.941
2020-03-10,0.954
2020-03-11,0.944
2020-03-12,0.926
2020-03-13,0.914
2020-03-16,0.879
2020-03-17,0.871
2020-03-18,0.861
2020-03-19,0.858
2020-03-20,0.856
2020-03-23,0.821
2020-03-24,0.832
2020-03-25,0.854
2020-03-26,0.847
2020-03-27,0.846
2020-03-30,0.838
2020-03-31,0.843
2020-04-01,0.851
2020-04-02,0.865
2020-04-03,0.859
2020-04-07,0.875
2020-04-08,0.87
2020-04-09,0.867
2020-04-10,0.855
2020-04-13,0.846
2020-04-14,0.871
2020-04-15,0.872
2020-04-16,0.875
2020-04-17,0.878
2020-04-20,0.879
2020-04-21,0.869
2020-04-22,0.871
2020-04-23,0.865
2020-04-24,0.867
2020-04-27,0.868
2020-04-28,0.868
2020-04-29,0.867
2020-04-30,0.892
2020-05-06,0.901
2020-05-07,0.9
2020-05-08,0.905
2020-05-11,0.899
2020-05-12,0.901
2020-05-13,0.904
2020-05-14,0.897
2020-05-15,0.904
2020-05-18,0.893
2020-05-19,0.9
2020-05-20,0.912
2020-05-21,0.898
2020-05-22,0.883
2020-05-25,0.881
2020-05-26,0.9
2020-05-27,0.902
2020-05-28,0.899
2020-05-29,0.906
2020-06-01,0.924
2020-06-02,0.923
2020-06-03,0.922
2020-06-04,0.934
2020-06-05,0.936
2020-06-08,0.938
2020-06-09,0.944
2020-06-10,0.948
2020-06-11,0.951
2020-06-12,0.942
