净值日期,单位净值,日增长率
2021-03-04,1.0645,-5.67
2021-03-05,1.0632,-0.12
2021-03-08,1.0014,-5.81
2021-03-09,0.9809,-2.05
2021-03-10,1.0097,2.94
2021-03-11,1.0437,3.37
2021-03-12,1.0441,0.04
2021-03-15,0.9967,-4.54
2021-03-16,1.0167,2.01
2021-03-17,1.0281,1.12
2021-03-18,1.0441,1.56
2021-03-19,1.0117,-3.1
2021-03-22,1.0086,-0.31
2021-03-23,0.989,-1.94
2021-03-24,0.9783,-1.08
2021-03-25,0.9827,0.45
2021-03-26,1.0198,3.78
2021-03-29,1.0163,-0.34
2021-03-30,1.0336,1.7
2021-03-31,1.0235,-0.98
2021-04-01,1.0556,3.14
2021-04-02,1.0796,2.27
2021-04-06,1.0702,-0.87
2021-04-07,1.0495,-1.93
2021-04-08,1.0597,0.97
2021-04-09,1.0344,-2.39
2021-04-12,1.0153,-1.85
2021-04-13,1.0199,0.45
2021-04-14,1.0346,1.44
2021-04-15,1.0282,-0.62
2021-04-16,1.0288,0.06
2021-04-19,1.0618,3.21
2021-04-20,1.0669,0.48
2021-04-21,1.0725,0.52
2021-04-22,1.0775,0.47
2021-04-23,1.1046,2.52
2021-04-26,1.0913,-1.2
2021-04-27,1.1114,1.84
2021-04-28,1.1301,1.68
2021-04-29,1.1329,0.25
2021-04-30,1.1329,0.0
2021-05-06,1.1019,-2.74
2021-05-07,1.0633,-3.5
2021-05-10,1.063,-0.03
2021-05-11,1.075,1.13
2021-05-12,1.0908,1.47
2021-05-13,1.0844,-0.59
2021-05-14,1.1024,1.66
2021-05-17,1.1407,3.47
2021-05-18,1.1362,-0.39
2021-05-19,1.1374,0.11
2021-05-20,1.1479,0.92
2021-05-21,1.1398,-0.71
2021-05-24,1.1403,0.04
2021-05-25,1.182,3.66
2021-05-26,1.1623,-1.67
2021-05-27,1.1705,0.71
2021-05-28,1.1654,-0.44
2021-05-31,1.1931,2.38
2021-06-01,1.1995,0.54
2021-06-02,1.1836,-1.33
2021-06-03,1.1757,-0.67
2021-06-04,1.1841,0.71
2021-06-07,1.1758,-0.7
2021-06-08,1.1559,-1.69
2021-06-09,1.1657,0.85
2021-06-10,1.1988,2.84
2021-06-11,1.2051,0.53
2021-06-15,1.2003,-0.4
2021-06-16,1.1495,-4.23
2021-06-17,1.1741,2.14
2021-06-18,1.1887,1.24
2021-06-21,1.198,0.78
2021-06-22,1.2091,0.93
2021-06-23,1.2063,-0.23
2021-06-24,1.2,-0.52
2021-06-25,1.2316,2.63
2021-06-28,1.2434,0.96
2021-06-29,1.2472,0.31
2021-06-30,1.2623,1.21
2021-07-01,1.2676,0.42
2021-07-02,1.2169,-4.0
2021-07-05,1.2295,1.04
2021-07-06,1.1958,-2.74
2021-07-07,1.2537,4.84
2021-07-08,1.252,-0.14
2021-07-09,1.2415,-0.84
2021-07-12,1.2788,3.0
