净值日期,累计净值
2020-11-20,1.3778
2020-11-23,1.3877
2020-11-24,1.3844
2020-11-25,1.3503
2020-11-26,1.354
2020-11-27,1.3667
2020-11-30,1.3415
2020-12-01,1.3628
2020-12-02,1.3676
2020-12-03,1.381
2020-12-04,1.4091
2020-12-07,1.4192
2020-12-08,1.4274
2020-12-09,1.4128
2020-12-10,1.4142
2020-12-11,1.4062
2020-12-14,1.4395
2020-12-15,1.4356
2020-12-16,1.4514
2020-12-17,1.4675
2020-12-18,1.453
2020-12-21,1.4717
2020-12-22,1.4676
2020-12-23,1.4733
2020-12-24,1.4588
2020-12-25,1.4635
2020-12-28,1.4989
2020-12-29,1.4813
2020-12-30,1.5088
2020-12-31,1.5287
2021-01-04,1.5856
2021-01-05,1.6614
2021-01-06,1.674
2021-01-07,1.6952
2021-01-08,1.6514
2021-01-11,1.6018
2021-01-12,1.6347
2021-01-13,1.6171
2021-01-14,1.5786
2021-01-15,1.5494
2021-01-18,1.5469
2021-01-19,1.5176
2021-01-20,1.5275
2021-01-21,1.56
2021-01-22,1.5614
2021-01-25,1.6171
2021-01-26,1.6039
2021-01-27,1.5912
2021-01-28,1.5607
2021-01-29,1.5584
2021-02-01,1.564
2021-02-02,1.609
2021-02-03,1.619
2021-02-04,1.6228
2021-02-05,1.6369
2021-02-08,1.6678
2021-02-09,1.7059
2021-02-10,1.7618
2021-02-18,1.712
2021-02-19,1.7376
2021-02-22,1.6614
2021-02-23,1.6459
2021-02-24,1.5899
2021-02-25,1.5753
2021-02-26,1.5347
2021-03-01,1.5512
2021-03-02,1.5212
2021-03-03,1.5419
2021-03-04,1.4792
2021-03-05,1.4793
2021-03-08,1.4063
2021-03-09,1.3681
2021-03-10,1.389
2021-03-11,1.4253
2021-03-12,1.4239
2021-03-15,1.3742
2021-03-16,1.3961
2021-03-17,1.4199
2021-03-18,1.4447
2021-03-19,1.4072
2021-03-22,1.4123
2021-03-23,1.4101
2021-03-24,1.403
2021-03-25,1.4015
2021-03-26,1.4314
2021-03-29,1.4431
2021-03-30,1.4574
2021-03-31,1.4435
2021-04-01,1.4666
2021-04-02,1.5057
2021-04-06,1.4936
2021-04-07,1.4603
2021-04-08,1.4776
2021-04-09,1.4519
2021-04-12,1.4384
2021-04-13,1.4518
2021-04-14,1.459
2021-04-15,1.4495
2021-04-16,1.4582
2021-04-19,1.483
2021-04-20,1.4974
2021-04-21,1.5072
2021-04-22,1.5048
2021-04-23,1.5257
2021-04-26,1.4966
2021-04-27,1.5078
2021-04-28,1.5201
2021-04-29,1.5444
2021-04-30,1.5334
2021-05-06,1.4928
2021-05-07,1.4729
2021-05-10,1.4469
2021-05-11,1.4813
2021-05-12,1.4981
2021-05-13,1.4951
2021-05-14,1.5193
2021-05-17,1.5502
2021-05-18,1.5472
2021-05-19,1.5396
2021-05-20,1.5559
2021-05-21,1.5432
2021-05-24,1.5546
2021-05-25,1.6011
2021-05-26,1.5932
2021-05-27,1.5963
2021-05-28,1.5862
2021-05-31,1.5875
2021-06-01,1.5977
2021-06-02,1.5847
2021-06-03,1.5876
2021-06-04,1.6014
2021-06-07,1.5946
2021-06-08,1.5474
2021-06-09,1.5549
2021-06-10,1.5639
2021-06-11,1.5341
2021-06-15,1.5229
2021-06-16,1.5118
2021-06-17,1.5173
2021-06-18,1.4981
2021-06-21,1.4834
2021-06-22,1.4909
2021-06-23,1.4722
2021-06-24,1.4747
2021-06-25,1.4988
2021-06-28,1.52
2021-06-29,1.501
2021-06-30,1.5022
2021-07-01,1.5126
2021-07-02,1.4713
2021-07-05,1.4632
2021-07-06,1.4561
2021-07-07,1.4606
2021-07-08,1.4356
2021-07-09,1.4105
2021-07-12,1.4222
2021-07-13,1.4493
