date,price,std,mid band,upper band,lower band,signals,cumsum,coordinates
2016-04-15,1.018,0.007606091741423333,1.0087999999999997,1.0240121834828464,0.993587816517153,0,0,
2016-04-18,1.012,0.007344170620653087,1.0093999999999999,1.024088341241306,0.9947116587586937,0,0,
2016-04-19,1.016,0.007134792439720683,1.0101999999999998,1.0244695848794412,0.9959304151205584,0,0,
2016-04-20,1.002,0.006996991834841795,1.0102999999999995,1.0242939836696832,0.9963060163303159,0,0,
2016-04-21,1.002,0.006854886846929798,1.0103999999999995,1.0241097736938591,0.9966902263061399,0,0,
2016-04-22,1.004,0.006588666505127585,1.0105999999999997,1.0237773330102549,0.9974226669897446,0,0,
2016-04-25,1.001,0.006588666505127585,1.0105999999999997,1.0237773330102549,0.9974226669897446,0,0,
2016-04-26,1.0070000000000001,0.006335156708899666,1.0108499999999998,1.023520313417799,0.9981796865822005,0,0,
2016-04-27,1.0090000000000001,0.005919414978206131,1.0112499999999998,1.023088829956412,0.9994111700435875,0,0,
2016-04-28,1.006,0.005993636976871965,1.0111499999999998,1.0231372739537437,0.9991627260462559,0,0,
2016-04-29,1.008,0.006034985719252328,1.0109999999999997,1.0230699714385043,0.998930028561495,0,0,
2016-05-03,1.0190000000000001,0.006286786477249496,1.0114499999999997,1.0240235729544986,0.9988764270455007,0,0,
2016-05-04,1.0190000000000001,0.006286786477249496,1.01145,1.0240235729544989,0.998876427045501,0,0,
2016-05-05,1.02,0.006353614802034531,1.0114999999999998,1.024207229604069,0.9987927703959307,0,0,
2016-05-06,1.002,0.00668442809426275,1.0109499999999998,1.0243188561885253,0.9975811438114743,0,0,
2016-05-09,0.983,0.00915595865801983,1.0095999999999996,1.0279119173160394,0.99128808268396,0,0,
2016-05-10,0.978,0.011420664558044235,1.0076999999999998,1.0305413291160883,0.9848586708839113,0,0,
2016-05-11,0.97,0.01410291123361261,1.00555,1.0337558224672252,0.9773441775327747,0,0,
2016-05-12,0.972,0.015725524005995955,1.00335,1.0348010480119918,0.971898951988008,0,0,
2016-05-13,0.9740000000000001,0.01656534111679518,1.0010999999999999,1.0342306822335903,0.9679693177664095,0,0,
2016-05-16,0.983,0.01653473218473908,0.99935,1.0324194643694782,0.9662805356305217,0,0,
2016-05-17,0.981,0.01673823231564863,0.9978,1.0312764646312973,0.9643235353687027,0,0,
2016-05-18,0.973,0.017036416104457008,0.9956499999999998,1.0297228322089138,0.9615771677910858,0,0,
2016-05-19,0.982,0.01722994639085014,0.9946499999999998,1.0291098927817002,0.9601901072182996,0,0,
2016-05-20,0.99,0.01716935764975654,0.9940499999999999,1.028388715299513,0.9597112847004868,0,0,
2016-05-23,1.001,0.01709077929300169,0.9938999999999998,1.0280815585860033,0.9597184414139964,0,0,
2016-05-24,0.996,0.017017869864845957,0.9936499999999997,1.0276857397296917,0.9596142602703078,0,0,
2016-05-25,0.991,0.016730920004904556,0.9928499999999996,1.0263118400098086,0.9593881599901904,0,0,
2016-05-26,0.996,0.016317894601035846,0.9921999999999995,1.0248357892020712,0.9595642107979279,0,0,
2016-05-27,0.998,0.01605779037037585,0.9917999999999996,1.0239155807407512,0.9596844192592479,0,0,
2016-05-30,0.995,0.015624794735493431,0.9911499999999996,1.0223995894709865,0.9599004105290128,0,0,
2016-05-31,1.034,0.017301962164356678,0.9918999999999997,1.026503924328713,0.9572960756712863,0,0,
2016-06-01,1.0490000000000002,0.020734918425333943,0.9933999999999997,1.0348698368506677,0.9519301631493319,0,0,
2016-06-02,1.0659999999999998,0.025778612105876727,0.9956999999999997,1.047257224211753,0.9441427757882462,0,0,
2016-06-03,1.069,0.030551897175995896,0.9990499999999998,1.0601537943519916,0.937946205648008,0,0,
2016-06-06,1.077,0.03487703964984473,1.0037499999999997,1.0735040792996893,0.9339959207003102,0,0,
2016-06-07,1.095,0.03979605904847214,1.0095999999999994,1.0891921180969437,0.9300078819030551,0,0,
2016-06-08,1.091,0.04256051419356996,1.0156499999999995,1.1007710283871395,0.9305289716128595,0,0,
2016-06-13,1.04,0.04159513509003085,1.0190499999999996,1.1022402701800613,0.9358597298199378,0,0,
2016-06-14,1.044,0.04053650077074817,1.0225499999999994,1.1036230015414958,0.9414769984585031,0,0,
2016-06-15,1.089,0.04199658507420295,1.0278499999999995,1.1118431701484055,0.9438568298515936,0,0,
2016-06-16,1.099,0.04333574554689576,1.0337499999999993,1.1204214910937909,0.9470785089062077,0,0,
2016-06-17,1.101,0.043343517696604036,1.0401499999999992,1.1268370353932073,0.9534629646067911,0,0,
2016-06-20,1.11,0.04375346602811859,1.0465499999999994,1.1340569320562366,0.9590430679437623,0,0,
2016-06-21,1.094,0.04284964533415889,1.0517499999999995,1.1374492906683173,0.9660507093316817,0,0,
2016-06-22,1.109,0.04292254345728074,1.0571499999999996,1.142995086914561,0.9713049130854381,0,0,
2016-06-23,1.109,0.04187399645301863,1.0627999999999995,1.1465479929060367,0.9790520070939622,0,0,
2016-06-24,1.092,0.03873156607376426,1.0678499999999995,1.145313132147528,0.990386867852471,0,0,
2016-06-27,1.119,0.03641861872001378,1.0739999999999994,1.1468372374400269,1.001162762559972,0,0,
2016-06-28,1.133,0.03402301852384265,1.0807499999999994,1.1487960370476848,1.012703962952314,0,0,
2016-06-29,1.138,0.02982033922642402,1.0878999999999992,1.1475406784528472,1.0282593215471512,0,0,
2016-06-30,1.136,0.028822505826269197,1.0929999999999993,1.1506450116525377,1.0353549883474609,0,0,
2016-07-01,1.133,0.028186596291967847,1.0971999999999993,1.153573192583935,1.0408268074160636,0,0,
2016-07-04,1.148,0.029349258037784872,1.1012999999999993,1.159998516075569,1.0426014839244295,0,0,
2016-07-05,1.149,0.03015591065394113,1.1052999999999993,1.1656118213078814,1.0449881786921171,0,0,
2016-07-06,1.1540000000000001,0.031248199948157973,1.1091499999999992,1.1716463998963151,1.0466536001036832,0,0,
2016-07-07,1.159,0.03295335619038808,1.1123499999999993,1.1782567123807755,1.0464432876192231,0,0,
2016-07-08,1.168,0.034775369383940914,1.1161999999999992,1.185750738767881,1.0466492612321174,0,0,
2016-07-11,1.173,0.03204647119090547,1.1228499999999992,1.18694294238181,1.0587570576181884,0,0,
2016-07-12,1.175,0.02824404921022364,1.1293999999999993,1.1858880984204465,1.072911901579552,0,0,
2016-07-13,1.172,0.02809284419094839,1.1335499999999994,1.1897356883818961,1.0773643116181026,0,0,
2016-07-14,1.173,0.02817590422590603,1.1372499999999994,1.1936018084518114,1.0808981915481874,0,0,
2016-07-15,1.167,0.02756518589968641,1.1405499999999995,1.1956803717993723,1.0854196282006268,0,0,
2016-07-18,1.167,0.027184360829055187,1.1433999999999995,1.1977687216581099,1.0890312783418892,0,0,
2016-07-19,1.183,0.0259275813311668,1.1478499999999996,1.1997051626623332,1.095994837337666,0,0,
2016-07-20,1.1840000000000002,0.025431849074899742,1.1515999999999995,1.202463698149799,1.1007363018502,0,0,
