净值日期,单位净值,日增长率
2011-02-10,1.0,0
2011-02-11,1.0,0.0
2011-02-18,1.0004,0.04
2011-02-25,1.0019,0.1499
2011-03-04,1.002,0.01
2011-03-11,1.0038,0.1796
2011-03-18,1.0038,0.0
2011-03-25,1.007,0.3188
2011-04-01,0.9949,-1.2016
2011-04-08,1.0019,0.7036
2011-04-15,0.9976,-0.4292
2011-04-22,1.0093,1.1728
2011-04-28,0.9735,-3.547
2011-04-29,0.9826,0.9348
2011-05-03,0.9906,0.8142
2011-05-04,0.9759,-1.4839
2011-05-05,0.9754,-0.0512
2011-05-06,0.9802,0.4921
2011-05-09,0.9883,0.8264
2011-05-10,0.9896,0.1315
2011-05-11,0.9905,0.0909
2011-05-12,0.9784,-1.2216
2011-05-13,0.9787,0.0307
2011-05-16,0.9762,-0.2554
2011-05-17,0.9787,0.2561
2011-05-18,0.9792,0.0511
2011-05-19,0.9784,-0.0817
2011-05-20,0.9756,-0.2862
2011-05-23,0.9502,-2.6035
2011-05-24,0.9474,-0.2947
2011-05-25,0.9347,-1.3405
2011-05-26,0.9225,-1.3052
2011-05-27,0.9051,-1.8862
2011-05-30,0.9027,-0.2652
2011-05-31,0.919,1.8057
2011-06-01,0.9296,1.1534
2011-06-02,0.9206,-0.9682
2011-06-03,0.9381,1.9009
2011-06-07,0.9417,0.3838
2011-06-08,0.9454,0.3929
2011-06-09,0.9269,-1.9568
2011-06-10,0.928,0.1187
2011-06-13,0.928,0.0
2011-06-14,0.941,1.4009
2011-06-15,0.9329,-0.8608
2011-06-16,0.9199,-1.3935
2011-06-17,0.9105,-1.0219
2011-06-20,0.9023,-0.9006
2011-06-21,0.9142,1.3189
2011-06-22,0.9147,0.0547
2011-06-23,0.9355,2.274
2011-06-24,0.9568,2.2769
2011-06-27,0.9671,1.0765
2011-06-28,0.9728,0.5894
2011-06-29,0.9639,-0.9149
2011-06-30,0.9793,1.5977
2011-07-01,0.9849,0.5718
2011-07-04,1.0078,2.3251
2011-07-05,1.0127,0.4862
2011-07-06,1.0188,0.6024
2011-07-07,1.0175,-0.1276
2011-07-08,1.0149,-0.2555
2011-07-11,1.0281,1.3006
2011-07-12,1.0179,-0.9921
2011-07-13,1.0333,1.5129
2011-07-14,1.0406,0.7065
2011-07-15,1.0442,0.346
2011-07-18,1.0437,-0.0479
2011-07-19,1.0306,-1.2551
2011-07-20,1.0336,0.2911
2011-07-21,1.0213,-1.19
2011-07-22,1.0252,0.3819
2011-07-25,0.9953,-2.9165
2011-07-26,1.0009,0.5626
2011-07-27,1.0204,1.9482
2011-07-28,1.0226,0.2156
2011-07-29,1.0157,-0.6748
2011-08-01,1.0152,-0.0492
2011-08-02,1.0125,-0.266
2011-08-03,1.0192,0.6617
2011-08-04,1.0204,0.1177
2011-08-05,1.0143,-0.5978
2011-08-08,0.9878,-2.6126
2011-08-09,0.9897,0.1923
2011-08-10,1.0034,1.3843
2011-08-11,1.0197,1.6245
2011-08-12,1.0271,0.7257
2011-08-15,1.0373,0.9931
2011-08-16,1.0299,-0.7134
2011-08-17,1.0278,-0.2039
2011-08-18,1.0116,-1.5762
2011-08-19,1.01,-0.1582
2011-08-22,0.9993,-1.0594
2011-08-23,1.0121,1.2809
2011-08-24,1.0172,0.5039
2011-08-25,1.0283,1.0912
2011-08-26,1.0274,-0.0875
2011-08-29,1.0221,-0.5159
2011-08-30,1.0111,-1.0762
2011-08-31,1.0062,-0.4846
2011-09-01,0.9993,-0.6857
2011-09-02,0.9905,-0.8806
2011-09-05,0.974,-1.6658
2011-09-06,0.9607,-1.3655
2011-09-07,0.9812,2.1339
2011-09-08,0.9723,-0.9071
2011-09-09,0.963,-0.9565
2011-09-13,0.9477,-1.5888
2011-09-14,0.9556,0.8336
2011-09-15,0.9597,0.429
2011-09-16,0.9611,0.1459
2011-09-19,0.9467,-1.4983
2011-09-20,0.9491,0.2535
2011-09-21,0.9786,3.1082
