净值日期,累计净值
2015-05-19,1.0
2015-05-22,1.002
2015-05-29,1.002
2015-06-05,1.03
2015-06-12,1.046
2015-06-19,1.004
2015-06-26,0.951
2015-06-30,0.936
2015-07-03,0.858
2015-07-10,0.846
2015-07-17,0.873
2015-07-20,0.88
2015-07-21,0.893
2015-07-22,0.899
2015-07-23,0.918
2015-07-24,0.912
2015-07-27,0.877
2015-07-28,0.86
2015-07-29,0.88
2015-07-30,0.868
2015-07-31,0.864
2015-08-03,0.852
2015-08-04,0.874
2015-08-05,0.87
2015-08-06,0.871
2015-08-07,0.886
2015-08-10,0.905
2015-08-11,0.91
2015-08-12,0.901
2015-08-13,0.913
2015-08-14,0.92
2015-08-17,0.928
2015-08-18,0.896
2015-08-19,0.905
2015-08-20,0.887
2015-08-21,0.862
2015-08-24,0.829
2015-08-25,0.803
2015-08-26,0.794
2015-08-27,0.803
2015-08-28,0.818
2015-08-31,0.812
2015-09-01,0.801
2015-09-02,0.795
2015-09-07,0.796
2015-09-08,0.802
2015-09-09,0.808
2015-09-10,0.805
2015-09-11,0.807
2015-09-14,0.799
2015-09-15,0.793
2015-09-16,0.802
2015-09-17,0.8
2015-09-18,0.801
2015-09-21,0.808
2015-09-22,0.81
2015-09-23,0.808
2015-09-24,0.81
2015-09-25,0.806
2015-09-28,0.809
2015-09-29,0.807
2015-09-30,0.807
2015-10-08,0.811
2015-10-09,0.815
2015-10-12,0.821
2015-10-13,0.822
2015-10-14,0.819
2015-10-15,0.826
2015-10-16,0.83
2015-10-19,0.835
2015-10-20,0.84
2015-10-21,0.827
2015-10-22,0.836
2015-10-23,0.841
2015-10-26,0.841
2015-10-27,0.843
2015-10-28,0.834
2015-10-29,0.836
2015-10-30,0.835
2015-11-02,0.828
2015-11-03,0.83
2015-11-04,0.847
2015-11-05,0.844
2015-11-06,0.855
2015-11-09,0.86
2015-11-10,0.868
2015-11-11,0.874
2015-11-12,0.874
2015-11-13,0.865
2015-11-16,0.874
2015-11-17,0.864
2015-11-18,0.857
2015-11-19,0.868
2015-11-20,0.874
2015-11-23,0.877
2015-11-24,0.881
2015-11-25,0.888
2015-11-26,0.885
2015-11-27,0.849
2015-11-30,0.851
2015-12-01,0.851
2015-12-02,0.846
2015-12-03,0.859
2015-12-04,0.861
2015-12-07,0.871
2015-12-08,0.864
2015-12-09,0.862
2015-12-10,0.864
2015-12-11,0.859
2015-12-14,0.875
2015-12-15,0.881
2015-12-16,0.886
2015-12-17,0.901
2015-12-18,0.899
2015-12-21,0.911
2015-12-22,0.927
2015-12-23,0.925
2015-12-24,0.921
2015-12-25,0.922
2015-12-28,0.901
2015-12-29,0.913
2015-12-30,0.922
2015-12-31,0.91
2016-01-04,0.848
2016-01-05,0.837
2016-01-06,0.862
2016-01-07,0.795
2016-01-08,0.8
2016-01-11,0.75
2016-01-12,0.743
2016-01-13,0.714
2016-01-14,0.738
2016-01-15,0.714
2016-01-18,0.725
2016-01-19,0.75
2016-01-20,0.744
2016-01-21,0.725
2016-01-22,0.731
2016-01-25,0.734
2016-01-26,0.694
2016-01-27,0.682
2016-01-28,0.66
2016-01-29,0.675
2016-02-01,0.672
2016-02-02,0.687
2016-02-03,0.689
2016-02-04,0.7
2016-02-05,0.698
2016-02-15,0.7
2016-02-16,0.712
2016-02-17,0.718
2016-02-18,0.716
2016-02-19,0.72
2016-02-22,0.725
2016-02-23,0.722
2016-02-24,0.721
2016-02-25,0.695
2016-02-26,0.696
2016-02-29,0.678
2016-03-01,0.685
2016-03-02,0.698
2016-03-03,0.697
2016-03-04,0.684
2016-03-07,0.686
2016-03-08,0.685
2016-03-09,0.678
2016-03-10,0.673
2016-03-11,0.673
2016-03-14,0.685
2016-03-15,0.684
2016-03-16,0.682
2016-03-17,0.696
2016-03-18,0.713
2016-03-21,0.723
2016-03-22,0.725
2016-03-23,0.729
2016-03-24,0.723
2016-03-25,0.728
2016-03-28,0.721
2016-03-29,0.713
2016-03-30,0.729
2016-03-31,0.731
2016-04-01,0.727
2016-04-05,0.736
2016-04-06,0.737
2016-04-07,0.726
2016-04-08,0.72
2016-04-11,0.733
2016-04-12,0.73
2016-04-13,0.737
2016-04-14,0.744
2016-04-15,0.744
2016-04-18,0.739
2016-04-19,0.742
2016-04-20,0.715
2016-04-21,0.711
2016-04-22,0.725
2016-04-25,0.716
2016-04-26,0.72
2016-04-27,0.72
2016-04-28,0.715
2016-04-29,0.716
2016-05-03,0.736
2016-05-04,0.736
2016-05-05,0.737
2016-05-06,0.717
2016-05-09,0.697
2016-05-10,0.702
2016-05-11,0.704
2016-05-12,0.708
2016-05-13,0.706
2016-05-16,0.713
2016-05-17,0.712
2016-05-18,0.701
2016-05-19,0.703
2016-05-20,0.709
2016-05-23,0.716
2016-05-24,0.708
2016-05-25,0.707
2016-05-26,0.713
2016-05-27,0.711
2016-05-30,0.71
2016-05-31,0.729
2016-06-01,0.734
