净值日期,单位净值,日增长率
2019-05-06,1.0,0.0
2019-05-10,0.9999,0.0
2019-05-17,0.9966,0.0
2019-05-24,0.9933,0.0
2019-05-31,0.9978,0.0
2019-06-06,0.9934,0.0
2019-06-14,0.994,0.0
2019-06-21,1.0042,0.0
2019-06-28,1.0072,0.0
2019-06-30,1.0072,0.0
2019-07-05,1.0134,0.0
2019-07-12,1.0055,0.0
2019-07-19,1.0083,0.0
2019-07-26,1.0312,0.0
2019-08-02,1.0177,0.0
2019-08-05,1.0048,-1.2676
2019-08-06,1.0013,-0.3483
2019-08-07,1.0044,0.3096
2019-08-08,1.0163,1.1848
2019-08-09,1.0094,-0.6789
2019-08-12,1.0353,2.5659
2019-08-13,1.0323,-0.2898
2019-08-14,1.0391,0.6587
2019-08-15,1.0534,1.3762
2019-08-16,1.0555,0.1994
2019-08-19,1.0837,2.6717
2019-08-20,1.0857,0.1846
2019-08-21,1.0893,0.3316
2019-08-22,1.0826,-0.6151
2019-08-23,1.0786,-0.3695
2019-08-26,1.0669,-1.0847
2019-08-27,1.0799,1.2185
2019-08-28,1.076,-0.3611
2019-08-29,1.0828,0.632
2019-08-30,1.0811,-0.157
2019-09-02,1.1166,3.2837
2019-09-03,1.1395,2.0509
2019-09-04,1.1534,1.2198
2019-09-05,1.1718,1.5953
2019-09-06,1.1702,-0.1365
2019-09-09,1.2048,2.9568
2019-09-10,1.197,-0.6474
2019-09-11,1.1803,-1.3952
2019-09-12,1.1802,-0.0085
2019-09-16,1.1902,0.8473
2019-09-17,1.1709,-1.6216
2019-09-18,1.1819,0.9394
2019-09-19,1.2041,1.8783
2019-09-20,1.2121,0.6644
2019-09-23,1.2097,-0.198
2019-09-24,1.2135,0.3141
2019-09-25,1.1886,-2.0519
2019-09-26,1.155,-2.8269
2019-09-27,1.1764,1.8528
2019-09-30,1.1511,-2.1506
2019-10-08,1.1278,-2.0242
2019-10-09,1.1312,0.3015
2019-10-10,1.1637,2.8731
2019-10-11,1.1679,0.3609
2019-10-14,1.1829,1.2844
2019-10-15,1.1687,-1.2004
2019-10-16,1.159,-0.83
2019-10-17,1.1641,0.44
2019-10-18,1.1594,-0.4037
2019-10-21,1.1505,-0.7676
2019-10-22,1.1706,1.7471
2019-10-23,1.157,-1.1618
2019-10-24,1.1552,-0.1556
2019-10-25,1.1716,1.4197
2019-10-28,1.1932,1.8436
2019-10-29,1.1772,-1.3409
2019-10-30,1.1895,1.0449
2019-10-31,1.1842,-0.4456
2019-11-01,1.1954,0.9458
2019-11-04,1.2173,1.832
2019-11-05,1.2358,1.5198
2019-11-06,1.2243,-0.9306
2019-11-07,1.2283,0.3267
2019-11-08,1.2273,-0.0814
2019-11-11,1.2061,-1.7274
2019-11-12,1.1978,-0.6882
2019-11-13,1.2062,0.7013
2019-11-14,1.2311,2.0643
2019-11-15,1.2143,-1.3646
2019-11-18,1.2115,-0.2306
2019-11-19,1.2422,2.534
2019-11-20,1.2319,-0.8292
2019-11-21,1.2218,-0.8199
2019-11-22,1.2079,-1.1377
2019-11-25,1.1933,-1.2087
2019-11-26,1.2114,1.5168
2019-11-27,1.2225,0.9163
2019-11-28,1.2163,-0.5072
2019-11-29,1.201,-1.2579
2019-12-02,1.195,-0.4996
2019-12-03,1.2049,0.8285
2019-12-04,1.2057,0.0664
2019-12-05,1.2434,3.1268
2019-12-06,1.2577,1.1501
2019-12-09,1.2549,-0.2226
2019-12-10,1.2597,0.3825
2019-12-11,1.2474,-0.9764
2019-12-12,1.2497,0.1844
2019-12-13,1.2756,2.0725
2019-12-16,1.3036,2.195
2019-12-17,1.3192,1.1967
2019-12-18,1.3137,-0.4169
2019-12-19,1.3022,-0.8754
2019-12-20,1.2968,-0.4147
2019-12-23,1.2803,-1.2724
2019-12-24,1.313,2.5541
2019-12-25,1.3202,0.5484
2019-12-26,1.3244,0.3181
2019-12-27,1.311,-1.0118
2019-12-30,1.3167,0.4348
2019-12-31,1.3261,0.7139
2020-01-02,1.3565,2.2924
2020-01-03,1.3683,0.8699
2020-01-06,1.3823,1.0232
2020-01-07,1.3919,0.6945
2020-01-08,1.3775,-1.0346
2020-01-09,1.4143,2.6715
2020-01-10,1.4124,-0.1343
2020-01-13,1.4569,3.1507
2020-01-14,1.456,-0.0618
2020-01-15,1.4612,0.3571
2020-01-16,1.4597,-0.1027
