净值日期,单位净值,日增长率
2021-03-12,1.4239,-0.1
2021-03-15,1.3742,-3.49
2021-03-16,1.3961,1.59
2021-03-17,1.4199,1.7
2021-03-18,1.4447,1.75
2021-03-19,1.4072,-2.6
2021-03-22,1.4123,0.36
2021-03-23,1.4101,-0.16
2021-03-24,1.403,-0.5
2021-03-25,1.4015,-0.11
2021-03-26,1.4314,2.13
2021-03-29,1.4431,0.82
2021-03-30,1.4574,0.99
2021-03-31,1.4435,-0.95
2021-04-01,1.4666,1.6
2021-04-02,1.5057,2.67
2021-04-06,1.4936,-0.8
2021-04-07,1.4603,-2.23
2021-04-08,1.4776,1.18
2021-04-09,1.4519,-1.74
2021-04-12,1.4384,-0.93
2021-04-13,1.4518,0.93
2021-04-14,1.459,0.5
2021-04-15,1.4495,-0.65
2021-04-16,1.4582,0.6
2021-04-19,1.483,1.7
2021-04-20,1.4974,0.97
2021-04-21,1.5072,0.65
2021-04-22,1.5048,-0.16
2021-04-23,1.5257,1.39
2021-04-26,1.4966,-1.91
2021-04-27,1.5078,0.75
2021-04-28,1.5201,0.82
2021-04-29,1.5444,1.6
2021-04-30,1.5334,-0.71
2021-05-06,1.4928,-2.65
2021-05-07,1.4729,-1.33
2021-05-10,1.4469,-1.77
2021-05-11,1.4813,2.38
2021-05-12,1.4981,1.13
2021-05-13,1.4951,-0.2
2021-05-14,1.5193,1.62
2021-05-17,1.5502,2.03
2021-05-18,1.5472,-0.19
2021-05-19,1.5396,-0.49
2021-05-20,1.5559,1.06
2021-05-21,1.5432,-0.82
2021-05-24,1.5546,0.74
2021-05-25,1.6011,2.99
2021-05-26,1.5932,-0.49
2021-05-27,1.5963,0.19
2021-05-28,1.5862,-0.63
2021-05-31,1.5875,0.08
2021-06-01,1.5977,0.64
2021-06-02,1.5847,-0.81
2021-06-03,1.5876,0.18
2021-06-04,1.6014,0.87
2021-06-07,1.5946,-0.42
2021-06-08,1.5474,-2.96
2021-06-09,1.5549,0.48
2021-06-10,1.5639,0.58
2021-06-11,1.5341,-1.91
2021-06-15,1.5229,-0.73
2021-06-16,1.5118,-0.73
2021-06-17,1.5173,0.36
2021-06-18,1.4981,-1.27
2021-06-21,1.4834,-0.98
2021-06-22,1.4909,0.51
2021-06-23,1.4722,-1.25
2021-06-24,1.4747,0.17
2021-06-25,1.4988,1.63
2021-06-28,1.52,1.41
2021-06-29,1.501,-1.25
2021-06-30,1.5022,0.08
2021-07-01,1.5126,0.69
2021-07-02,1.4713,-2.73
2021-07-05,1.4632,-0.55
2021-07-06,1.4561,-0.49
2021-07-07,1.4606,0.31
