净值日期,累计净值
2020-07-22,1.0
2020-07-24,0.9912
2020-07-31,1.0065
2020-08-07,1.0036
2020-08-14,1.0005
2020-08-21,1.0018
2020-08-28,1.0281
2020-09-04,1.0174
2020-09-11,0.9968
2020-09-18,1.013
2020-09-25,0.9906
2020-09-30,0.998
2020-10-09,1.0127
2020-10-12,1.0388
2020-10-13,1.0449
2020-10-14,1.0432
2020-10-15,1.0432
2020-10-16,1.0396
2020-10-19,1.0324
2020-10-20,1.0415
2020-10-21,1.0384
2020-10-22,1.035
2020-10-23,1.022
2020-10-26,1.0177
2020-10-27,1.0228
2020-10-28,1.0337
2020-10-29,1.0404
2020-10-30,1.0292
2020-11-02,1.0388
2020-11-03,1.0451
2020-11-04,1.0563
2020-11-05,1.0653
2020-11-06,1.0614
2020-11-09,1.075
2020-11-10,1.0728
2020-11-11,1.0648
2020-11-12,1.0668
2020-11-13,1.0564
2020-11-16,1.0635
2020-11-17,1.0588
2020-11-18,1.0501
2020-11-19,1.0595
2020-11-20,1.0631
2020-11-23,1.0708
2020-11-24,1.0623
2020-11-25,1.0455
2020-11-26,1.0484
2020-11-27,1.0576
2020-11-30,1.0502
2020-12-01,1.0701
2020-12-02,1.0685
2020-12-03,1.0691
2020-12-04,1.0765
2020-12-07,1.0739
2020-12-08,1.0736
2020-12-09,1.0654
2020-12-10,1.0687
2020-12-11,1.0609
2020-12-14,1.0726
2020-12-15,1.0751
2020-12-16,1.0797
2020-12-17,1.0894
2020-12-18,1.0829
2020-12-21,1.0936
2020-12-22,1.0821
2020-12-23,1.0894
2020-12-24,1.0902
2020-12-25,1.1006
2020-12-28,1.105
2020-12-29,1.1025
2020-12-30,1.1186
2020-12-31,1.138
2021-01-04,1.1491
2021-01-05,1.1682
2021-01-06,1.1795
2021-01-07,1.2065
2021-01-08,1.198
2021-01-11,1.1922
2021-01-12,1.2237
2021-01-13,1.211
2021-01-14,1.1858
2021-01-15,1.1861
2021-01-18,1.1975
2021-01-19,1.1805
2021-01-20,1.1943
2021-01-21,1.2133
2021-01-22,1.2244
2021-01-25,1.2425
2021-01-26,1.2102
2021-01-27,1.2149
2021-01-28,1.1808
2021-01-29,1.181
2021-02-01,1.2016
2021-02-02,1.2212
2021-02-03,1.2225
2021-02-04,1.2287
2021-02-05,1.2301
2021-02-08,1.2618
2021-02-09,1.2891
2021-02-10,1.3219
2021-02-18,1.2972
2021-02-19,1.2826
2021-02-22,1.2214
2021-02-23,1.2174
2021-02-24,1.1767
2021-02-25,1.1775
2021-02-26,1.1477
2021-03-01,1.1687
2021-03-02,1.1514
2021-03-03,1.1692
2021-03-04,1.1238
2021-03-05,1.1179
2021-03-08,1.076
2021-03-09,1.0496
2021-03-10,1.0695
2021-03-11,1.097
2021-03-12,1.1002
2021-03-15,1.0669
2021-03-16,1.0796
2021-03-17,1.086
2021-03-18,1.0984
2021-03-19,1.0644
2021-03-22,1.0661
2021-03-23,1.0553
2021-03-24,1.0373
2021-03-25,1.0387
2021-03-26,1.0676
2021-03-29,1.0708
2021-03-30,1.0828
2021-03-31,1.067
2021-04-01,1.0847
2021-04-02,1.1017
2021-04-06,1.0898
2021-04-07,1.0798
2021-04-08,1.0834
2021-04-09,1.0605
2021-04-12,1.0413
2021-04-13,1.0424
2021-04-14,1.0515
2021-04-15,1.0442
2021-04-16,1.0496
2021-04-19,1.0832
2021-04-20,1.0847
2021-04-21,1.0895
2021-04-22,1.0884
2021-04-23,1.1115
2021-04-26,1.0989
2021-04-27,1.1064
2021-04-28,1.1103
2021-04-29,1.1152
2021-04-30,1.1095
2021-05-06,1.0925
2021-05-07,1.0734
2021-05-10,1.0717
2021-05-11,1.0777
2021-05-12,1.0811
2021-05-13,1.0685
2021-05-14,1.0891
2021-05-17,1.1157
2021-05-18,1.1159
2021-05-19,1.1137
2021-05-20,1.1198
2021-05-21,1.11
2021-05-24,1.1184
2021-05-25,1.159
2021-05-26,1.1593
2021-05-27,1.1616
2021-05-28,1.1557
2021-05-31,1.16
2021-06-01,1.164
2021-06-02,1.1539
2021-06-03,1.1451
2021-06-04,1.1535
2021-06-07,1.1488
2021-06-08,1.1363
2021-06-09,1.1402
2021-06-10,1.15
2021-06-11,1.1403
2021-06-15,1.1306
2021-06-16,1.1067
2021-06-17,1.1116
2021-06-18,1.1114
2021-06-21,1.1166
2021-06-22,1.1273
2021-06-23,1.1298
2021-06-24,1.1359
2021-06-25,1.1547
2021-06-28,1.1556
2021-06-29,1.1473
2021-06-30,1.1569
2021-07-01,1.168
2021-07-02,1.1225
2021-07-05,1.123
2021-07-06,1.1196
2021-07-07,1.1394
2021-07-08,1.1267
2021-07-09,1.1244
2021-07-12,1.1418
