date,price,std,mid band,upper band,lower band,signals,cumsum,coordinates
2015-10-12,1.053,0.01451124790600292,1.01945,1.0484724958120057,0.9904275041879941,0,0,
2015-10-13,1.056,0.015897285435272496,1.02225,1.054044570870545,0.9904554291294552,0,0,
2015-10-14,1.05,0.017034330660540584,1.0238,1.0578686613210813,0.9897313386789188,0,0,
2015-10-15,1.062,0.018160903640860888,1.02685,1.0631718072817218,0.9905281927182783,0,0,
2015-10-16,1.0659999999999998,0.020007564358985593,1.0292499999999998,1.0692651287179709,0.9892348712820286,0,0,
2015-10-19,1.065,0.020522837087139506,1.0323499999999999,1.073395674174279,0.9913043258257208,0,0,
2015-10-20,1.07,0.01996734175703198,1.0362,1.076134683514064,0.9962653164859361,0,0,
2015-10-21,1.055,0.019604242290623776,1.0383,1.0775084845812475,0.9990915154187524,0,0,
2015-10-22,1.064,0.01921622121788638,1.041,1.0794324424357726,1.0025675575642272,0,0,
2015-10-23,1.073,0.019460891957705468,1.0438999999999998,1.0828217839154108,1.0049782160845888,0,0,
2015-10-26,1.077,0.020314565684438887,1.0464499999999999,1.0870791313688777,1.005820868631122,0,0,
2015-10-27,1.079,0.021009960044051635,1.0490499999999998,1.091069920088103,1.0070300799118965,0,0,
2015-10-28,1.074,0.020846494088682898,1.05155,1.0932429881773658,1.0098570118226342,0,0,
2015-10-29,1.075,0.02063332766488081,1.05395,1.0952166553297615,1.0126833446702384,0,0,
2015-10-30,1.075,0.01908126664669114,1.0569,1.0950625332933823,1.0187374667066176,0,0,
2015-11-02,1.074,0.01777461229127906,1.0594,1.094949224582558,1.0238507754174417,0,0,
2015-11-03,1.073,0.015234655783513275,1.0620999999999998,1.0925693115670263,1.0316306884329733,0,0,
2015-11-04,1.085,0.01283037104111432,1.06525,1.0909107420822286,1.0395892579177715,0,0,
2015-11-05,1.0859999999999999,0.011788040326401949,1.0676999999999999,1.0912760806528037,1.044123919347196,0,0,
2015-11-06,1.092,0.01134437027084999,1.0701999999999998,1.0928887405416998,1.0475112594582998,0,0,
2015-11-09,1.0959999999999999,0.011970468046956218,1.0723499999999997,1.0962909360939121,1.0484090639060872,0,0,
2015-11-10,1.0959999999999999,0.012427791436938597,1.0743499999999997,1.099205582873877,1.0494944171261225,0,0,
2015-11-11,1.101,0.012400763983258,1.0768999999999997,1.1017015279665157,1.0520984720334838,0,0,
2015-11-12,1.1059999999999999,0.01347473268947036,1.0790999999999995,1.1060494653789403,1.0521505346210587,0,0,
2015-11-13,1.099,0.013802650393847836,1.0807499999999997,1.1083553007876954,1.053144699212304,0,0,
2015-11-16,1.103,0.014131990585009266,1.0826499999999997,1.1109139811700182,1.0543860188299812,0,0,
2015-11-17,1.103,0.014499001780523902,1.0842999999999996,1.1132980035610474,1.0553019964389518,0,0,
2015-11-18,1.0979999999999999,0.013040322081914203,1.0864499999999997,1.112530644163828,1.0603693558361713,0,0,
2015-11-19,1.1059999999999999,0.012609415863596301,1.0885499999999997,1.1137688317271923,1.063331168272807,0,0,
2015-11-20,1.109,0.01284021232813703,1.0903499999999997,1.1160304246562738,1.0646695753437256,0,0,
2015-11-23,1.105,0.012834472494442103,1.0917499999999998,1.117418944988884,1.0660810550111155,0,0,
2015-11-24,1.1079999999999999,0.012955795289329533,1.0931999999999997,1.1191115905786588,1.0672884094213406,0,0,
2015-11-25,1.113,0.012848407642483814,1.0951499999999996,1.1208468152849673,1.069453184715032,0,0,
2015-11-26,1.112,0.01245201315366387,1.0969999999999998,1.1219040263073274,1.072095973692672,0,0,
2015-11-27,1.0959999999999999,0.01133450716315673,1.0980499999999997,1.1207190143263133,1.0753809856736862,0,0,
2015-11-30,1.0979999999999999,0.009824111048578959,1.0992499999999996,1.1188982220971575,1.0796017779028417,0,0,
2015-12-01,1.099,0.007646636687567604,1.1005499999999997,1.115843273375135,1.0852567266248645,0,0,
