净值日期,累计净值
2014-05-09,1.0
2014-05-16,1.0
2014-05-23,1.0
2014-05-30,1.001
2014-06-06,1.0
2014-06-13,1.002
2014-06-20,1.0
2014-06-27,1.003
2014-06-30,1.004
2014-07-04,1.004
2014-07-11,1.004
2014-07-18,1.002
2014-07-25,1.004
2014-08-01,1.004
2014-08-07,1.003
2014-08-08,1.003
2014-08-11,1.005
2014-08-12,1.009
2014-08-13,1.011
2014-08-14,1.007
2014-08-15,1.008
2014-08-18,1.013
2014-08-19,1.013
2014-08-20,1.011
2014-08-21,1.01
2014-08-22,1.013
2014-08-25,1.013
2014-08-26,1.01
2014-08-27,1.015
2014-08-28,1.011
2014-08-29,1.018
2014-09-01,1.024
2014-09-02,1.03
2014-09-03,1.036
2014-09-04,1.037
2014-09-05,1.039
2014-09-09,1.039
2014-09-10,1.035
2014-09-11,1.032
2014-09-12,1.037
2014-09-15,1.042
2014-09-16,1.025
2014-09-17,1.03
2014-09-18,1.031
2014-09-19,1.036
2014-09-22,1.034
2014-09-23,1.037
2014-09-24,1.041
2014-09-25,1.041
2014-09-26,1.039
2014-09-29,1.043
2014-09-30,1.048
2014-10-08,1.045
2014-10-09,1.046
2014-10-10,1.043
2014-10-13,1.037
2014-10-14,1.037
2014-10-15,1.034
2014-10-16,1.027
2014-10-17,1.022
2014-10-20,1.036
2014-10-21,1.035
2014-10-22,1.029
2014-10-23,1.014
2014-10-24,1.016
2014-10-27,1.03
2014-10-28,1.046
2014-10-29,1.055
2014-10-30,1.048
2014-10-31,1.05
2014-11-03,1.05
2014-11-04,1.042
2014-11-05,1.038
2014-11-06,1.043
2014-11-07,1.037
2014-11-10,1.04
2014-11-11,1.016
2014-11-12,1.024
2014-11-13,1.006
2014-11-14,1.005
2014-11-17,1.014
2014-11-18,1.008
2014-11-19,1.012
2014-11-20,1.007
2014-11-21,1.015
2014-11-24,1.032
2014-11-25,1.045
2014-11-26,1.052
2014-11-27,1.056
2014-11-28,1.058
2014-12-01,1.045
2014-12-02,1.059
2014-12-03,1.065
2014-12-04,1.087
2014-12-05,1.062
2014-12-08,1.059
2014-12-09,1.008
2014-12-10,1.042
2014-12-11,1.05
2014-12-12,1.066
2014-12-15,1.088
2014-12-16,1.1
2014-12-17,1.1
2014-12-18,1.102
2014-12-19,1.086
2014-12-22,1.055
2014-12-23,1.041
2014-12-24,1.032
2014-12-25,1.056
2014-12-26,1.076
2014-12-29,1.073
2014-12-30,1.06
2014-12-31,1.086
2015-01-05,1.11
2015-01-06,1.123
2015-01-07,1.111
2015-01-08,1.098
2015-01-09,1.099
2015-01-12,1.109
2015-01-13,1.133
2015-01-14,1.118
2015-01-15,1.138
2015-01-16,1.16
2015-01-19,1.116
2015-01-20,1.163
2015-01-21,1.193
2015-01-22,1.2
2015-01-23,1.193
2015-01-26,1.218
2015-01-27,1.224
2015-01-28,1.217
2015-01-29,1.214
2015-01-30,1.201
2015-02-02,1.199
2015-02-03,1.235
2015-02-04,1.216
2015-02-05,1.224
2015-02-06,1.195
2015-02-09,1.196
2015-02-10,1.22
2015-02-11,1.239
2015-02-12,1.237
2015-02-13,1.258
2015-02-16,1.284
2015-02-17,1.298
2015-02-25,1.287
2015-02-26,1.291
2015-02-27,1.301
2015-03-02,1.33
2015-03-03,1.322
2015-03-04,1.341
2015-03-05,1.348
2015-03-06,1.321
2015-03-09,1.335
2015-03-10,1.351
2015-03-11,1.349
2015-03-12,1.345
2015-03-13,1.354
2015-03-16,1.411
2015-03-17,1.429
2015-03-18,1.459
2015-03-19,1.463
2015-03-20,1.485
2015-03-23,1.53
2015-03-24,1.564
2015-03-25,1.583
2015-03-26,1.557
2015-03-27,1.574
2015-03-30,1.571
2015-03-31,1.596
2015-04-01,1.628
2015-04-02,1.651
2015-04-03,1.682
2015-04-07,1.725
2015-04-08,1.729
2015-04-09,1.721
2015-04-10,1.762
2015-04-13,1.778
2015-04-14,1.765
2015-04-15,1.722
2015-04-16,1.758
2015-04-17,1.748
2015-04-20,1.695
2015-04-21,1.762
2015-04-22,1.824
2015-04-23,1.83
2015-04-24,1.811
2015-04-27,1.824
2015-04-28,1.776
2015-04-29,1.807
2015-04-30,1.834
2015-05-04,1.836
2015-05-05,1.79
2015-05-06,1.789
2015-05-07,1.794
2015-05-08,1.863
2015-05-11,1.955
2015-05-12,2.0
2015-05-13,1.983
2015-05-14,1.973
2015-05-15,1.952
2015-05-18,1.984
2015-05-19,2.014
2015-05-20,2.051
2015-05-21,2.107
2015-05-22,2.118
2015-05-25,2.123
2015-05-26,2.181
2015-05-27,2.174
2015-05-28,2.067
2015-05-29,2.082
2015-06-01,2.176
2015-06-02,2.229
2015-06-03,2.258
2015-06-04,2.227
2015-06-05,2.217
2015-06-08,2.143
2015-06-09,2.129
2015-06-10,2.173
2015-06-11,2.201
2015-06-12,2.25
2015-06-15,2.18
2015-06-16,2.07
2015-06-17,2.145
2015-06-18,2.066
2015-06-19,1.957
2015-06-23,1.923
2015-06-24,1.945
2015-06-25,1.83
2015-06-26,1.696
2015-06-29,1.585
2015-06-30,1.686
2015-07-01,1.648
2015-07-02,1.562
2015-07-03,1.486
2015-07-06,1.437
2015-07-07,1.338
2015-07-08,1.278
2015-07-09,1.319
2015-07-10,1.375
2015-07-13,1.474
2015-07-14,1.498
2015-07-15,1.446
2015-07-16,1.466
2015-07-17,1.559
2015-07-20,1.618
2015-07-21,1.643
2015-07-22,1.667
2015-07-23,1.707
2015-07-24,1.685
2015-07-27,1.585
2015-07-28,1.561
2015-07-29,1.617
2015-07-30,1.568
2015-07-31,1.525
2015-08-03,1.463
2015-08-04,1.541
2015-08-05,1.539
2015-08-06,1.546
2015-08-07,1.593
2015-08-10,1.662
2015-08-11,1.661
2015-08-12,1.624
2015-08-13,1.653
2015-08-14,1.648
2015-08-17,1.645
2015-08-18,1.552
2015-08-19,1.591
2015-08-20,1.546
2015-08-21,1.472
2015-08-24,1.375
2015-08-25,1.302
2015-08-26,1.301
2015-08-27,1.36
2015-08-28,1.428
2015-08-31,1.39
2015-09-01,1.317
2015-09-02,1.304
2015-09-07,1.321
2015-09-08,1.379
2015-09-09,1.418
2015-09-10,1.412
2015-09-11,1.409
2015-09-14,1.336
2015-09-15,1.305
2015-09-16,1.385
2015-09-17,1.381
2015-09-18,1.406
2015-09-21,1.469
2015-09-22,1.471
2015-09-23,1.465
2015-09-24,1.47
2015-09-25,1.436
2015-09-28,1.478
2015-09-29,1.462
2015-09-30,1.462
2015-10-08,1.507
2015-10-09,1.528
2015-10-12,1.575
