净值日期,累计净值
2017-08-02,1.0
2017-08-04,1.0001
2017-08-11,1.0002
2017-08-18,1.0002
2017-08-25,1.0003
2017-09-01,1.0013
2017-09-04,0.9993
2017-09-05,0.9977
2017-09-06,0.9938
2017-09-07,0.9919
2017-09-08,0.9895
2017-09-11,0.988
2017-09-12,0.9941
2017-09-13,1.0056
2017-09-14,1.02
2017-09-15,1.0029
2017-09-18,1.0028
2017-09-19,0.9994
2017-09-20,1.0038
2017-09-21,0.9996
2017-09-22,0.9944
2017-09-25,0.9911
2017-09-26,0.9929
2017-09-27,0.9928
2017-09-28,0.9895
2017-09-29,0.9926
2017-10-09,1.003
2017-10-10,1.0105
2017-10-11,1.0036
2017-10-12,1.0064
2017-10-13,1.011
2017-10-16,1.0161
2017-10-17,1.0192
2017-10-18,1.0179
2017-10-19,1.0055
2017-10-20,1.0178
2017-10-23,1.0316
2017-10-24,1.0339
2017-10-25,1.037
2017-10-26,1.0328
2017-10-27,1.0215
2017-10-30,1.008
2017-10-31,1.0086
2017-11-01,0.9996
2017-11-02,0.9855
2017-11-03,0.9726
2017-11-06,0.9742
2017-11-07,0.9852
2017-11-08,0.9864
2017-11-09,0.9848
2017-11-10,0.9799
2017-11-13,1.0086
2017-11-14,1.0161
2017-11-15,1.011
2017-11-16,1.015
2017-11-17,0.9972
2017-11-20,1.0041
2017-11-21,0.9959
2017-11-22,0.9991
2017-11-23,0.989
2017-11-24,0.9814
2017-11-27,0.9749
2017-11-28,1.0125
2017-11-29,1.0515
2017-11-30,1.0366
2017-12-01,1.0317
2017-12-04,1.0312
2017-12-05,1.0209
2017-12-06,1.0145
2017-12-07,0.9996
2017-12-08,1.0105
2017-12-11,1.0188
2017-12-12,1.0053
2017-12-13,0.9996
2017-12-14,1.0084
2017-12-15,0.9864
2017-12-18,0.9819
2017-12-19,0.9906
2017-12-20,0.9775
2017-12-21,0.9911
2017-12-22,0.9952
2017-12-25,0.9967
2017-12-26,1.0038
2017-12-27,0.9925
2017-12-28,0.9944
2017-12-29,1.0016
2017-12-31,1.001
2018-01-02,1.0467
2018-01-03,1.0613
2018-01-04,1.0759
2018-01-05,1.0789
2018-01-08,1.094
2018-01-09,1.0838
2018-01-10,1.0825
2018-01-11,1.0506
2018-01-12,1.0484
2018-01-15,1.0345
2018-01-16,1.0513
2018-01-17,1.0382
2018-01-18,1.0529
2018-01-19,1.0466
2018-01-22,1.0551
2018-01-23,1.0594
2018-01-24,1.0568
2018-01-25,1.0662
2018-01-26,1.0875
2018-01-29,1.0785
2018-01-30,1.0566
2018-01-31,1.0496
2018-02-01,1.0236
2018-02-02,1.0483
2018-02-05,1.0583
2018-02-06,0.9995
2018-02-07,0.9839
2018-02-08,0.9763
2018-02-09,0.9242
2018-02-12,0.9439
2018-02-13,0.9567
2018-02-14,0.9698
2018-02-22,0.9996
2018-02-23,1.0086
2018-02-26,1.0322
2018-02-27,1.0055
2018-02-28,0.9996
2018-03-01,1.0167
2018-03-02,1.0101
2018-03-05,0.9981
2018-03-06,1.0176
2018-03-07,1.0089
2018-03-08,1.0257
2018-03-09,1.0244
2018-03-12,1.0447
2018-03-13,1.0494
2018-03-14,1.0717
2018-03-15,1.0645
2018-03-16,1.0598
2018-03-19,1.0433
2018-03-20,1.0536
2018-03-21,1.0344
2018-03-22,1.0287
2018-03-23,0.977
2018-03-26,0.9802
2018-03-27,0.9968
2018-03-28,0.983
2018-03-29,1.0079
2018-03-30,1.0103
2018-04-02,1.0099
2018-04-03,1.0037
2018-04-04,0.9907
2018-04-09,1.0016
2018-04-10,1.0155
2018-04-11,1.0107
2018-04-12,0.9963
2018-04-13,0.9911
2018-04-16,0.9758
2018-04-17,0.9611
2018-04-18,0.9615
2018-04-19,0.9704
2018-04-20,0.9485
2018-04-23,0.9452
2018-04-24,0.9734
2018-04-25,0.9658
2018-04-26,0.9413
2018-04-27,0.9401
2018-05-02,0.9461
2018-05-03,0.9441
2018-05-04,0.9496
2018-05-07,0.9644
2018-05-08,0.9727
2018-05-09,0.969
2018-05-10,0.971
2018-05-11,0.9537
2018-05-14,0.9542
2018-05-15,0.9598
2018-05-16,0.9606
2018-05-17,0.9554
2018-05-18,0.9541
2018-05-21,0.9708
2018-05-22,0.97
2018-05-23,0.947
2018-05-24,0.9472
2018-05-25,0.9407
2018-05-28,0.9368
2018-05-29,0.9182
2018-05-30,0.8914
2018-05-31,0.9063
2018-06-01,0.9094
2018-06-04,0.9144
2018-06-05,0.9248
2018-06-06,0.9307
2018-06-07,0.924
2018-06-08,0.9124
2018-06-11,0.9148
2018-06-12,0.9276
2018-06-13,0.9189
2018-06-14,0.9171
2018-06-15,0.9114
2018-06-19,0.8535
2018-06-20,0.8593
2018-06-21,0.8602
2018-06-22,0.8714
2018-06-25,0.8583
2018-06-26,0.8346
2018-06-27,0.8211
2018-06-28,0.8072
2018-06-29,0.828
2018-06-30,0.8278
2018-07-02,0.8057
2018-07-03,0.811
2018-07-04,0.796
2018-07-05,0.7796
2018-07-06,0.791
2018-07-09,0.8158
2018-07-10,0.8393
2018-07-11,0.8262
2018-07-12,0.8409
2018-07-13,0.8499
2018-07-16,0.8386
2018-07-17,0.8424
2018-07-18,0.8321
2018-07-19,0.8384
2018-07-20,0.8482
2018-07-23,0.878
2018-07-24,0.9241
2018-07-25,0.9228
2018-07-26,0.9103
2018-07-27,0.9083
2018-07-30,0.9179
2018-07-31,0.9097
2018-08-01,0.8973
2018-08-02,0.9008
2018-08-03,0.8704
2018-08-06,0.8701
2018-08-07,0.9028
2018-08-08,0.904
2018-08-09,0.9133
2018-08-10,0.9131
2018-08-13,0.91
2018-08-14,0.913
2018-08-15,0.8825
2018-08-16,0.8686
2018-08-17,0.8485
2018-08-20,0.8565
2018-08-21,0.8719
2018-08-22,0.8624
2018-08-23,0.8594
2018-08-24,0.859
2018-08-27,0.8826
2018-08-28,0.8779
2018-08-29,0.8755
2018-08-30,0.8561
2018-08-31,0.8538
2018-09-03,0.8539
2018-09-04,0.8607
2018-09-05,0.8405
2018-09-06,0.8329
2018-09-07,0.8389
2018-09-10,0.8145
2018-09-11,0.7963
2018-09-12,0.7926
